Reference	Localized Group	Message	Selections	
figs-genericnoun_3_1__1	Generic Noun Phrases	unable to migrate selection, no match found for check in new resources	तुमच्यापैकी पुष्कळजन-1	
figs-hyperbole_4_2__1	Hyperbole	unable to migrate selection, no match found for check in new resources	तुम्हाला त्या मिळत नाही ( ज्या तुम्हाला पाहिजे ते) त्यामुळे तुम्ही कलह करता आणि भांडता (एकमेकांना)-1	
figs-hypo_2_18__1	Hypothetical Situations	unable to migrate selection, there are 2 similar checks	कोणीतरी म्हणेल की-1 तो असा दावा करू शकतो की एखादी व्यक्ती आपला धर्म श्रद्धेने किंवा कृतीतून व्यक्त करू शकते आणि त्याला दोन्ही असणे आवश्यक नाही.}-1	
figs-inclusive_2_1__1	figs-inclusive	unable to migrate selection, no match found for check in new resources	महान प्रभू येशू ख्रिस्तावर-1	
figs-inclusive_3_2__1	figs-inclusive	unable to migrate selection, no match found for check in new resources	आपण सर्व जन पुष्कळदा चुका करतो.-1	
figs-metaphor_1_27__1	Metaphor	unable to migrate selection, there are 3 similar checks	एक गोष्ट जी देवाने आपल्याला करायला सांगितली-1 जो आपला पिता आहे-1 असे देवाच्या पसंतीस उतरतात.-1	
figs-metaphor_1_8__1	Metaphor	unable to migrate selection, there are 2 similar checks	कधी काय करावं ते ठरवू शकत नाहीत. ते योजना बनवितात,-1	
figs-metaphor_1_9__1	Metaphor	unable to migrate selection, there are 3 similar checks	आनंद करावा, कारण की देव त्यांचा आदर करील.-1	
figs-metaphor_2_17__1	Metaphor	unable to migrate selection, no match found for check in new resources	जर तुम्ही फक्त असे म्हणता की तुमचा येशूवर विश्वास आहे परंतु तुम्ही असे काही करत नाही जे दाखवते, तर तुमचा खरोखर येशूवर विश्वास नाही.-1	
figs-metaphor_2_23__1	Metaphor	unable to migrate selection, no match found for check in new resources	देवाने त्याला योग्य ते करणारा माणूस म्हणून पाहिले-1	
figs-metaphor_2_25__1	Metaphor	unable to migrate selection, no match found for check in new resources	त्याचप्रकारे देवाने-1 नितीनमान ठरविले तिच्या कार्यामुळे-1	
figs-metaphor_2_26__1	Metaphor	unable to migrate selection, no match found for check in new resources	हे सर्व एक महत्त्वाचे सत्य स्पष्ट करते. ज्याप्रमाणे एखाद्या व्यक्तीचे शरीर जर श्वास घेत नसेल तर त्याचे शरीर जिवंत नसते, त्याचप्रमाणे, एखाद्या व्यक्तीने तो विश्वास त्याच्या कृतीतून व्यक्त केला नाही तर तो खरोखरच देवावर विश्वास ठेवत नाही-1	
figs-metaphor_2_5__1	Metaphor	unable to migrate selection, there are 3 similar checks	तो त्यांना चांगल्या गोष्टी देईल-1	
figs-metaphor_3_17__1	Metaphor	unable to migrate selection, there are 2 similar checks	तो अशा लोकांशी उदारतेने वागतो जे लोक पात्र नाहीत त्यांना होईल तशी मदत करतो, ते अश्याप्रकारे शिकविताता की ज्याचा परिणाम शेवट पर्यन्त टिकून राहील. एकमेकांचा पक्षपात करीत नाही-1	
figs-metaphor_3_2__1	Metaphor	unable to migrate selection, there are 2 similar checks	आपण सर्व जन पुष्कळदा चुका करतो.-1	
figs-metaphor_3_6__1	Metaphor	unable to migrate selection, there are 7 similar checks	आपण-1 आपल्यामध्ये खूप काही चुकीच आहे. जेव्हा आपण वाईट गोष्टी बोलतो, तेव्हा आपण जे बोलतो आणि करतो ते सर्व दूषित करतो.-1	
figs-metaphor_3_6__1	Metaphor	unable to migrate selection, there are 7 similar checks	आपल्यामध्ये खूप काही चुकीच आहे. जेव्हा आपण वाईट गोष्टी बोलतो, तेव्हा आपण जे बोलतो आणि करतो ते सर्व दूषित करतो.-1	
figs-metaphor_3_8__1	Metaphor	unable to migrate selection, there are 2 similar checks	पण तो म्हणत असलेल्या गोष्टींवर कोणीही नियंत्रण ठेवू शकत नाही. लोक जे बोलतात ते एखाद्या-1	
figs-metaphor_3_8__1	Metaphor	unable to migrate selection, there are 2 similar checks	धोकादायक प्राण्यासारखे-1 कधीही थांबवत नाही.-1	
figs-metaphor_4_10__1	Metaphor	unable to migrate selection, there are 2 similar checks	तुम्ही नम्रपणे प्रभूला दाखवून द्या-1	
figs-metaphor_4_4__1	Metaphor	unable to migrate selection, there are 3 similar checks	तुम्ही देवाशी अविश्वासू आहात {त्याची आज्ञा न पाळता}-1	
figs-metaphor_4_8__1	Metaphor	unable to migrate selection, there are 5 similar checks	देवासमोर मोकळे आणि प्रामाणिक व्हा-1	
figs-metaphor_5_16__1	Metaphor	unable to migrate selection, no match found for check in new resources	जे लोकं देवाबरोबर व्यवस्थित असतात देव त्यांच्या प्रार्थनेच उत्तर शक्तीशाली मार्गाने देतो.-1	
figs-metaphor_5_19__1	Metaphor	unable to migrate selection, there are 3 similar checks	तुमच्यापैकी एकाने जर देवाने दिलेला खरा संदेश पाळणे थांबवले, तर तुमच्यापैकी दुसर्‍याने त्या व्यक्तीला देवाने जे करायला सांगितले आहे ते पुन्हा एकदा करायला लावले पाहिजे.-1	
figs-metaphor_5_20__1	Metaphor	unable to migrate selection, there are 3 similar checks	त्याच्या पुष्कळ पापांची क्षमा करील.-1	
figs-metaphor_5_3__1	Metaphor	unable to migrate selection, there are 2 similar checks	अग्नि गोष्टींना नष्ट करते, त्याप्रकारे देव तुम्हाला कठोरपने शिक्षा देईल-1	
figs-metaphor_5_4__1	Metaphor	2 duplicate migrations		
figs-metaphor_5_5__1	Metaphor	unable to migrate selection, there are 3 similar checks	ज्याप्रकारे पशू स्वत:ला पुष्ट करतात, त्यांना माहीत नाही की त्यांना कापायला नेतील, तुम्हीही फक्त आनंद उपभोगण्यासाठी जगला, पण तुम्हाला माहिती नाही की एक दिवस देव तुम्हाला कठोरतेने शिक्षा करील.-1	
figs-metaphor_5_7__1	Metaphor	unable to migrate selection, there are 2 similar checks	जेव्हा शेतकरी शेतात पेरणी करतात-1	
figs-metaphor_5_9__1	Metaphor	unable to migrate selection, there are 3 similar checks	तोच हा जो आपला न्याय करणार आहे, आणि तो लवकरच यासाठी परत येणार आहे.-1	
figs-metonymy_1_26__1	Metonymy	2 duplicate migrations		
figs-metonymy_2_16__1	Metonymy	unable to migrate selection, there are 2 similar checks	उबदार व्हा-1	
figs-metonymy_2_22__1	Metonymy	unable to migrate selection, no match found for check in new resources	याप्रकारे-1	
figs-metonymy_3_14__1	Metonymy	unable to migrate selection, no match found for check in new resources	आतून दुसर्‍यांविषयी राग असेल आणि तुम्ही स्वता दुसर्‍यांपेक्षा जास्त महत्वाचे आहात-1 तुम्ही स्वतला शहाणे समजू नका-1	
figs-metonymy_3_15__1	Metonymy	unable to migrate selection, there are 2 similar checks	जे अशाप्रकारे विचार करतात ते देवाला जसे पाहिजे तसे बुद्धिमान नाहीत-1	
figs-metonymy_4_11__1	Metonymy	unable to migrate selection, no match found for check in new resources	माझ्या सहकारी विश्वासणार्‍यानो-1	
figs-metonymy_4_4__1	Metonymy	unable to migrate selection, there are 2 similar checks	जे वाईट लोकांसारखे वागतात ते देवाशी वैर करतात.-1	
figs-metonymy_4_8__1	Metonymy	2 duplicate migrations		
figs-metonymy_5_12__1	Metonymy	unable to migrate selection, no match found for check in new resources	कधीच स्वर्ग आणि पृथ्वीची शपथ घेऊ नका किंवा अशाप्रकारे काही हामी-1	
figs-metonymy_5_18__1	Metonymy	unable to migrate selection, no match found for check in new resources	पीकं उगविले.-1	
figs-metonymy_5_3__1	Metonymy	2 duplicate migrations		
figs-metonymy_5_5__1	Metonymy	unable to migrate selection, no match found for check in new resources	त्यांना माहीत नाही की त्यांना कापायला नेतील, तुम्हीही फक्त आनंद उपभोगण्यासाठी जगला-1	
figs-metonymy_5_7__1	Metonymy	unable to migrate selection, no match found for check in new resources	येशू मसीहा परत येईपर्यंत-1	
figs-metonymy_5_8__1	Metonymy	unable to migrate selection, no match found for check in new resources	खंबीरपणे भरवसा ठेवा-1	
figs-nominaladj_4_6__1	Nominal Adjectives	2 duplicate migrations		
figs-parallelism_4_8__1	Parallelism	unable to migrate selection, no match found for check in new resources	तुम्ही जे पापी आहात तुम्ही तुमचा चुकीचा मार्ग सोडा आणी जे बरोबर आहे ते करा. तुम्ही जे निर्णय घेऊ शकत नाही की तुम्ही स्वताला देवाला समर्पण कराल किंवा नाही , चुकीचे विचार थांबवा आणि जे बरोबर विचार आहे त्याचा विचार करा.-1	
figs-personification_1_14__1	Personification	2 duplicate migrations		
figs-personification_1_15__1	Personification	unable to migrate selection, there are 2 similar checks	जेणेकरून, त्यांना वाईट करण्याची इच्छा असते , ते तसे करू लागतात, आणि ते त्याप्रमाणे नेहमीच्या सवयी प्रमाणे करू लागतात ( जर ते त्यांच्या पापी स्वभावापासून जर फिरले नाहीत) तर ते सर्वकाळासाठी देवापासून वेगळे होतील.-1	
figs-personification_5_3__1	Personification	unable to migrate selection, no match found for check in new resources	(जेव्हा देव तुमचं न्याय करील ) तेव्हा तुमची निरुपयोगी संपत्ति तुमच्या विरोधात पुरावा आहे की तुम्ही दोषी आहात ( लोभीपना विषयी) ज्याप्रकारे गंज आणि अग्नि गोष्टींना नष्ट करते, त्याप्रकारे देव तुम्हाला कठोरपने शिक्षा देईल.-1	
figs-rquestion_2_14__1	Rhetorical Question	unable to migrate selection, there are 2 similar checks	झ्या सहकारी विश्वासणार्‍यानो, काही लोक म्हणतात, “मी प्रभु येशू मसीहावर विश्वास ठेवतो,” पण ते प्रेमळ गोष्टी करत नाहीत. ते जे बोलतात ते त्यांना चांगले करणार नाही.-1	
figs-rquestion_2_6__1	Rhetorical Question	2 duplicate migrations		
figs-rquestion_5_13__1	Rhetorical Question	unable to migrate selection, there are 2 similar checks	तुमच्यापैकी कोणी जर संकटात असेल तर त्याने प्रार्थना करावी ( जेणेकरून देव त्याची मदत करेल)-1	
figs-rquestion_5_13__1	Rhetorical Question	unable to migrate selection, there are 2 similar checks	जर कोणी आनंदी असेल तर त्याने स्तुतिगीत गावे (देवाला)-1	
figs-simile_1_17__1	Simile	unable to migrate selection, no match found for check in new resources	त्याप्रमाणे देव बदलत नाही. देव कधीही बदलत नाही. तो नेहमीच चांगला असतो!-1	
figs-simile_1_25__1	Simile	unable to migrate selection, no match found for check in new resources	परंतू इतर लोक देवाचे जे वचन परिपूर्ण-1 जर तो देवाचे वचन सतत पारखून पाहणारा-1	
figs-simile_5_3__1	Simile	unable to migrate selection, there are 2 similar checks	अग्नि गोष्टींना नष्ट करते-1 त्याप्रकारे देव तुम्हाला कठोरपने शिक्षा देईल.-1	
figs-synecdoche_1_1__1	Synecdoche	unable to migrate selection, no match found for check in new resources	तुम्हाला येशूवर विश्वास ठेवणारे-1	
figs-you_2_11__1	Forms of You	unable to migrate selection, no match found for check in new resources	जर तुम्ही कोणाशी व्यभिचार केला नाही, परंतु जर तुम्ही कोणाचा खून केला,-1	
figs-you_2_6__1	Forms of You	unable to migrate selection, no match found for check in new resources	पण तुम्ही-1 अनादराने वागवलेत-1	
figs-you_2_8__1	Forms of You	unable to migrate selection, no match found for check in new resources	(तर तुम्ही-1	
figs-you_4_7__1	Forms of You	unable to migrate selection, no match found for check in new resources	तुम्हाला-1	
translate-numbers_5_17__1	Numbers	unable to migrate selection, no match found for check in new resources	साडे तीन-1	
translate-unknown_3_7__1	Translate Unknowns	unable to migrate selection, no match found for check in new resources	सरपटणार्‍या-1	
