Reference	Localized Group	Message	Selections	
figs-activepassive_7_47__1	Active or Passive	unable to migrate selection, there are 2 similar checks	मनुष्य विचार करतो की त्याचे पाप थोडे आहे आणि त्याची क्षमा झाली आहे,-1	
figs-activepassive_8_18__1	Active or Passive	unable to migrate selection, there are 2 similar checks	कारण देव त्याच्या सत्यावर विश्वास ठेवणाऱ्यांना आणखी समजून घेण्यास सक्षम करेल.-1	
figs-doublenegatives_12_2__1	Double Negatives	unable to migrate selection, there are 2 similar checks	लोक आपले पाप लपवू शकत नाही-1	
figs-doublenegatives_8_17__1	Double Negatives	unable to migrate selection, there are 2 similar checks	एखाद्या दिवशी प्रत्येकजण आता लपवलेल्या सर्व गोष्टी पाहण्यास सक्षम असेल.-1	
figs-explicit_10_12__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	तेव्हा फार पूर्वी सदोम या शहरात राहणाऱ्या पापी लोकांना झालेल्या शिक्षेपेक्षा अधिक कठोर शिक्षा त्या नगरातील लोकांना होईल!-1	
figs-explicit_10_14__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 3 similar checks	तो तुम्हाला सोर आणि सिदोनमध्ये राहणाऱ्या पापी लोकांपेक्षा अधिक कठोर शिक्षा करेल.-1	
figs-explicit_11_30__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	ज्याप्रमाणे देवाने अनेक वर्षांपूर्वी योनासाठी केलेला चमत्कार म्हणून निनवे शहरातील लोकांना साक्ष दिली, तसेच देव मनुष्याच्या पुत्रासाठी असाच एक चमत्कार करेल तो आताच्या युगातील राहणांऱ्या तुमच्या लोकांसाठी एक साक्ष होईल-1	
figs-explicit_11_48__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	म्हणून तुम्ही या इमारती बांधता तेव्हा,-1	
figs-explicit_12_22__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	येशू त्याच्या शिष्यांना म्हणाला,-1	
figs-explicit_15_25__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	शेतात काम करत होता.-1	
figs-explicit_18_14__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	परंतु देवाने परुश्याला क्षमा केली नाही.-1	
figs-explicit_19_26__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 3 similar checks	जे लोक मिळालेल्या गोष्टींचा नीट वापर करत नाहीत, त्यांच्याकडे जे आहे तेही मी काढून घेईन.-1	
figs-explicit_20_10__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	त्यांनी त्याला मारहाण करून कोणतेही द्राक्ष न देता परत पाठवून दिले.-1	
figs-explicit_20_36__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	ते मरू शकत नाहीत-1	
figs-explicit_23_48__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	मरतांना पाहण्यासाठी जो लोकांचा जमाव जमला होता,-1	
figs-explicit_23_6__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	पिलाताने विचारले,-1	
figs-explicit_7_44__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 3 similar checks	आणि नंतर तिच्या केसानी पुसले!-1	
figs-explicit_8_18__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	देव त्याच्या सत्यावर विश्वास ठेवणाऱ्यांना आणखी समजून घेण्यास सक्षम करेल-1	
figs-explicit_8_46__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	हे मला माहिती आहे कारण माझ्यातून सामर्थ्य निघाले आणि त्या-1	
figs-explicit_9_58__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	मनुष्याच्या पुत्राला-1	
figs-idiom_17_22__1	Idiom	unable to migrate selection, there are 3 similar checks	परंतु तुम्ही ते पाहू शकणार नाही.-1	
figs-idiom_1_76__1	Idiom	unable to migrate selection, there are 3 similar checks	तू-1 संदेष्टा होशील.-1	
figs-idiom_1_76__1	Idiom	unable to migrate selection, there are 3 similar checks	प्रभु येण्यापूर्वी तु तुझे कार्य सुरू करशील-1	
figs-metaphor_10_16__1	Metaphor	unable to migrate selection, there are 3 similar checks	जो कोणी मला नाकारतो तो त्या देवाला ज्याने मला पाठवले त्याला नाकारतो”.-1	
figs-metaphor_12_34__1	Metaphor	unable to migrate selection, there are 3 similar checks	गोष्टी ना तुम्ही खजिना समजता त्याविषयी तुम्ही विचार कराल आणि त्याच्यावरच तुम्ही वेळ घालवाल.-1	
figs-metaphor_12_34__1	Metaphor	unable to migrate selection, there are 3 similar checks	तुम्ही विचार कराल आणि त्याच्यावरच तुम्ही वेळ घालवाल.-1	
figs-metaphor_1_66__1	Metaphor	unable to migrate selection, there are 2 similar checks	विचार केला.-1	
figs-metaphor_1_79__1	Metaphor	unable to migrate selection, there are 3 similar checks	हे तारणहार ज्यांना ते माहित नाही त्यांना सत्य दाखवेल, अगदी ज्यांना ते अजिबात माहित नाही त्यांनाही-1	
figs-metaphor_20_10__1	Metaphor	unable to migrate selection, there are 2 similar checks	त्यांनी त्याला मारहाण करून कोणतेही द्राक्ष न देता परत पाठवून दिले-1	
figs-metaphor_20_18__1	Metaphor	unable to migrate selection, there are 2 similar checks	ज्याच्यावर तो पडेल त्याला तो चिरडून टाकेल.”-1	
figs-metaphor_21_14__1	Metaphor	unable to migrate selection, there are 2 similar checks	काळजी करू-1	
figs-metaphor_3_16__1	Metaphor	unable to migrate selection, there are 2 similar checks	तो तुमचा-1 बाप्तिस्मा करील, जो तुमचा न्याय करील आणि शुद्ध करील.-1	
figs-metaphor_3_8__1	Metaphor	unable to migrate selection, there are 5 similar checks	अशा गोष्टी करा ज्या दाखवतात की तुम्ही खरोखरच तुमच्या पापी वर्तनापासून दूर गेला आहात!-1	
figs-metaphor_3_9__1	Metaphor	unable to migrate selection, there are 2 similar checks	तुम्ही फळांच्या झाडांसारखे आहात जे चांगले फळ देत नाहीत.-1 त्यांना तोडून आगीत टाकायला तयार आहे. तुम्ही पाप करत राहिल्यास-1	
figs-metaphor_6_41__1	Metaphor	unable to migrate selection, there are 3 similar checks	{तुमच्यापैकी कोणीही दुसऱ्या व्यक्तीच्या छोट्या-छोट्या दोषांची काळजी करू नये. तुम्हाला तुमच्या स्वतःच्या गंभीर दोषांची काळजी असायला हवी.-1 अन्यथा, त्या व्यक्तीच्या डोळ्यातील एक कुसळ लक्षात घेण्यासारखे होईल आणि आपल्या स्वतःच्या डोळ्यातील एक मोठे मुसळ लक्षात येणार नाही.-1	
figs-metaphor_6_45__3	Metaphor	unable to migrate selection, there are 5 similar checks	लोक वाईट गोष्टी करतात जे हे दाखवतात की वाईट विचार योजतात मनुष्य जसा मनात विचार करतो तसाच तो बोलतो आणि वागतो.-1	
figs-metaphor_8_12__1	Metaphor	unable to migrate selection, there are 3 similar checks	मार्गावर पडलेल्या बिया लोकांना देवाचा संदेश केवळ वरवर समजतात तेव्हा काय होते ते दर्शविते. यामुळे सैतानाला येऊन तो संदेश त्यांच्या मनातून काढून टाकणे सोपे जाते-1	
figs-metonymy_11_50__1	Metonymy	unable to migrate selection, there are 2 similar checks	लोकांनी मारलेल्या-1	
figs-metonymy_11_51__1	Metonymy	unable to migrate selection, there are 2 similar checks	त्यापासून ते जखऱ्याच्या हत्येपर्यंत प्रत्येक हत्येसाठी त्यांना शिक्षा होईल, ज्याला राजाच्या सेवकांनी पवित्र स्थानी वेदीजवळ मंदिरात मारले.-1	
figs-metonymy_1_2__1	Metonymy	unable to migrate selection, there are 2 similar checks	ह्या सर्व घटना सुरुवातीपासून ज्या लोकांनी पाहिल्या-1	
figs-metonymy_1_2__1	Metonymy	unable to migrate selection, there are 2 similar checks	या लोकांनी इतरांना देवाचा संदेश शिकवला.-1	
figs-metonymy_21_23__1	Metonymy	unable to migrate selection, there are 2 similar checks	त्या देशात खूप दुःख होईल-1	
figs-metonymy_22_30__1	Metonymy	unable to migrate selection, there are 2 similar checks	रे तर, इस्राएलाच्या 12 वंशातील लोकांचा न्या-1	
figs-nominaladj_13_9__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	वर्षी ह्यावर-1 आपण त्याला वाढू देवू-1 जर-1	
figs-nominaladj_15_4__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	हरवलेले मेढंरू-1	
figs-nominaladj_17_10__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	देवाने तुम्हाला सांगितलेले सर्व काही-1	
figs-nominaladj_17_9__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	तुम्ही त्याचे आभार मानणार नाही.-1	
figs-nominaladj_19_10__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	तुमच्यासारख्या लोकांना-1 देवापासून दूर गेले आहेत.”-1	
figs-nominaladj_23_41__1	Nominal Adjectives	unable to migrate selection, there are 2 similar checks	आपण ज्या दुष्ट गोष्टी केल्या-1	
figs-nominaladj_23_47__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	त्या-1 त्याने हे घडतांना पाहिले-1	
figs-nominaladj_23_48__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	जेव्हा-1 काय घडले हे पाहिले-1	
figs-nominaladj_24_18__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	ज्या घटना घडल्या-1	
figs-nominaladj_24_44__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	जे काही सांगितले ते सर्व घडवून आणणार होता{, मसीहा.}-1	
figs-quotesinquotes_16_7__1	Quotes within Quotes	unable to migrate selection, there are 2 similar checks	तो-1 म्हणाला-1 ‘गव्हाच्या 1000 टोपल्या.कारभारी त्याला म्हणाला, तुझे हे बिल घे आणि त्यात बदल करून 800 टोपल्यां कर.’-1	
figs-rquestion_22_27__1	Rhetorical Question	unable to migrate selection, there are 2 similar checks	तोच आहे जो मेजावर खातो, अन्न आणणारा नोकर नाही.-1	
grammar-connect-exceptions_10_22__1	Connect — Exception Clauses	unable to migrate selection, there are 2 similar checks	. फक्त माझा पिताच मला ओळखतो, त्याचा पुत्र.-1 फक्त मी, त्याचा मुलगा, माझ्या पित्याला खरोखर ओळखतो.-1	
translate-names_10_13__1	How to Translate Names	unable to migrate selection, there are 2 similar checks	खोराजीना-1 बेथसैदा-1 शहरात-1	
translate-names_20_37__1	How to Translate Names	unable to migrate selection, there are 2 similar checks	अब्राहामाचा-1 इसहाकचा-1 याकोबचा-1	
translate-names_22_3__1	How to Translate Names	unable to migrate selection, there are 3 similar checks	12 प्रेषितांपैकी-1	
translate-names_3_1__1	How to Translate Names	unable to migrate selection, there are 3 similar checks	यहूदीया प्रांताचा-1	
translate-names_3_1__1	How to Translate Names	unable to migrate selection, there are 3 similar checks	यहूदीया प्रांताचा-1	
translate-names_6_15__1	How to Translate Names	unable to migrate selection, there are 2 similar checks	मत्तय, ज्याचे दुसरे नाव लेवी होते; थोमा; अल्फीचा पुत्र दुसरा याकोब; शिमोन जो-1	
translate-names_8_3__1	How to Translate Names	unable to migrate selection, there are 2 similar checks	योहान्ना-1 सूसान्ना-1	
translate-names_8_3__1	How to Translate Names	unable to migrate selection, there are 2 similar checks	खुजाची-1 राजा हेरोद-1	
translate-symaction_18_13__1	Symbolic Action	unable to migrate selection, there are 2 similar checks	आपला ऊर बडावून घेतला,-1	
translate-unknown_12_24__1	Translate Unknowns	unable to migrate selection, there are 2 similar checks	इमारती नाहीत कोठारे-1	
translate-unknown_12_38__1	Translate Unknowns	unable to migrate selection, there are 2 similar checks	जरी तो मध्यरात्री-1 सूर्योदयाच्या दरम्यान-1	
writing-participants_16_1__1	Introduction of New and Old Participants	unable to migrate selection, there are 2 similar checks	येशू आपल्या शिष्यांना असेही म्हणाला,-1	
writing-pronouns_20_41__1	Pronouns — When to Use Them	unable to migrate selection, there are 2 similar checks	{येशूने त्यांना स्वतःचा एक कठीण प्रश्न विचारला.}-1	
