Reference	Localized Group	Message	Selections	
figs-metaphor_3_12__1	Metaphor	unable to migrate selection, no match found for check in new resources	ଧରି ପାରିବି ଯାହା ନିମନ୍ତେ ମୁଁ ମଧ୍ୟ ଯୀଶୁ ଖ୍ରୀଷ୍ଟଙ୍କ ଦ୍ଵାରା ଧରା ଯାଇଥିଲି-1	
figs-metaphor_3_13__1	Metaphor	unable to migrate selection, no match found for check in new resources	ମୁଁ ନିଜେ ଏହା ଧରିଅଛି ବୋଲି ମନେ କରୁ ନାହିଁ-1	
figs-metaphor_3_14__1	Metaphor	unable to migrate selection, no match found for check in new resources	ଉର୍ଦ୍ଧ୍ଵସ୍ଥ ଆହ୍ୱାନର-1	
figs-metaphor_3_18__1	Metaphor	unable to migrate selection, no match found for check in new resources	ଅନେକେ ଗମନ କରନ୍ତି-1	
figs-metaphor_3_19__1	Metaphor	unable to migrate selection, no match found for check in new resources	ଯେଉଁମାନଙ୍କ ଦେବତା ସେମାନଙ୍କ ଉଦର ଅଟେ-1	
figs-metaphor_3_2__1	Metaphor	unable to migrate selection, no match found for check in new resources	କୁକୁରମାନଙ୍କ-1	
figs-metaphor_3_7__1	Metaphor	unable to migrate selection, no match found for check in new resources	ଯାହାକିଛି ମୋ ନିମନ୍ତେ ଲାଭଜନକ ଥିଲା-1	
figs-metaphor_3_7__1	Metaphor	unable to migrate selection, no match found for check in new resources	ମୁଁ ଏହା-1 କ୍ଷତି ବୋଲି ବିବେଚନା କରେ-1	
figs-metaphor_4_14__1	Metaphor	unable to migrate selection, no match found for check in new resources	ମୋହର କ୍ଲେଶରେ-1	
figs-metaphor_4_3__1	Metaphor	unable to migrate selection, no match found for check in new resources	ହେ ପ୍ରକୃତ ସାଥୀଗଣ-1	
figs-metonymy_1_7__1	Metonymy	unable to migrate selection, no match found for check in new resources	ମୁଁ ତୁମ୍ଭମାନଙ୍କୁ ମୋହର ହୃଦୟରେ ରଖିଅଛି-1	
figs-metonymy_3_10__1	Metonymy	unable to migrate selection, no match found for check in new resources	ତାହାଙ୍କ ମୃତ୍ୟୁରେ ସମ୍ମ‌ୁଖିନ ହୋଇ-1	
figs-metonymy_4_15__1	Metonymy	unable to migrate selection, no match found for check in new resources	ସୁସମାଚାର କାର୍ଯ୍ୟର ଆରମ୍ଭରେ-1	
figs-metonymy_4_1__1	Metonymy	unable to migrate selection, no match found for check in new resources	ମୋର ଆନନ୍ଦ ଓ ମୁକୁଟ-1	
figs-metonymy_4_2__1	Metonymy	unable to migrate selection, no match found for check in new resources	ପ୍ରଭୁଙ୍କଠାରେ ସମଭାବେ ଚିନ୍ତା କରିବାକୁ-1	
figs-metonymy_4_7__1	Metonymy	unable to migrate selection, no match found for check in new resources	ତୁମ୍ଭମାନଙ୍କ ହୃଦୟ ଓ ତୁମ୍ଭମାନଙ୍କ ମନକୁ-1 ଖ୍ରୀଷ୍ଟଙ୍କଠାରେ ସୁରକ୍ଷିତ ରଖିବ-1	
figs-parallelism_4_12__1	Parallelism	unable to migrate selection, no match found for check in new resources	ମୁଁ ତୃପ୍ତ ହେବାକୁ ଏବଂ କ୍ଷୁଧିତ ହେବାକୁ, ଏବଂ ପରିପୂର୍ଣ୍ଣ ହେବାକୁ ଏବଂ ଅଭାବରେ ରହିବାକୁ-1	
figs-personification_4_7__1	Personification	unable to migrate selection, no match found for check in new resources	ତୁମ୍ଭମାନଙ୍କ ହୃଦୟ ଓ ତୁମ୍ଭମାନଙ୍କ ମନକୁ-1 ଖ୍ରୀଷ୍ଟଙ୍କଠାରେ ସୁରକ୍ଷିତ ରଖିବ-1	
figs-rpronouns_3_4__1	Reflexive Pronouns	unable to migrate selection, no match found for check in new resources	ମୁଁ ନିଜେ-1	
figs-synecdoche_1_24__1	Synecdoche	unable to migrate selection, no match found for check in new resources	ଶରୀରରେ-1	
figs-synecdoche_2_11__1	Synecdoche	unable to migrate selection, no match found for check in new resources	ପ୍ରତ୍ଯେକ ଜିହ୍ଵା-1	
figs-yousingular_1_24__1	Forms of ‘You’ — Singular	unable to migrate selection, no match found for check in new resources	ତୁମ୍ଭମାନଙ୍କ-1	
figs-yousingular_1_28__1	Forms of ‘You’ — Singular	unable to migrate selection, no match found for check in new resources	କୌଣସି ବିଷୟରେ ତ୍ରାସଯୁକ୍ତ ହୁଅ ନାହିଁ-1	
figs-yousingular_2_5__1	Forms of ‘You’ — Singular	unable to migrate selection, no match found for check in new resources	ତୁମ୍ଭମାନଙ୍କ-1	
translate-unknown_1_13__1	Translate Unknowns	unable to migrate selection, no match found for check in new resources	ରାଜଗୃହ ପ୍ରହରୀଦଳ-1	
