Reference	Localized Group	Message	Selections	
figs-declarative_1_19__1	Statements — Other Uses	unable to migrate selection, no match found for check in new resources	ଯାହା ପ୍ରତି-1 ତୁମ୍ଭେମାନେ ଉତ୍ତମରୁପେ ଧ୍ୟାନ ଦେବ-1	
figs-declarative_3_3__1	Statements — Other Uses	unable to migrate selection, no match found for check in new resources	ପ୍ରଥମେ ଏହା ଜାଣ-1	
figs-distinguish_2_12__1	Distinguishing Versus Informing or Reminding	unable to migrate selection, no match found for check in new resources	ସ୍ଵଭାବରେ ବନ୍ଦୀ ଓ ବିନାଶ ନିମନ୍ତେ ଜାତ ହୋଇ-1	
figs-ellipsis_1_21__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ଈଶ୍ବରଙ୍କଠାରୁ ମନୁଷ୍ୟମାନେ-1 କଥା କହିଲେ-1	
figs-ellipsis_1_5__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ଏବଂ ସଦ୍‌ଗୁଣ ସହ-1 ଜ୍ଞାନ-1	
figs-ellipsis_1_7__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ଏବଂ ଭାତୃ ପ୍ରେମ ସହ-1 ପ୍ରେମ-3	
figs-ellipsis_2_14__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ଏବଂ ପାପରୁ କଦାପି ଦୂର ହୁଅନ୍ତି ନାହିଁ-1	
figs-ellipsis_3_5__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ଇଚ୍ଛାକୃତଭାବେ-1 ଯାହା ଆକାଶମଣ୍ଡଳ ବହୁ ପୂର୍ବରୁ ଅବସ୍ଥିତ ଥିଲା-1	
figs-explicit_2_14__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଅସ୍ଥିର ମନଗୁଡ଼ିକୁ ପ୍ରଲୋଭିତ କରନ୍ତି-1	
figs-explicit_2_16__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଆପଣା ଅପରାଧ ପାଇଁ ନିଜେ-1	
figs-explicit_3_2__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ତୁମ୍ଭମାନଙ୍କ ପ୍ରେରିତଗଣଙ୍କ ଦ୍ବାରା-1	
figs-gendernotations_1_21__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ମନୁଷ୍ୟ ଇଚ୍ଛାରୁ-1	
figs-hendiadys_1_9__1	Hendiadys	unable to migrate selection, no match found for check in new resources	ସେ ଅନ୍ଧ-1 ଅସ୍ପଷ୍ଟଦର୍ଶୀ-1	
figs-idiom_1_5__1	Idiom	unable to migrate selection, no match found for check in new resources	ସମସ୍ତ ତତ୍ପରତା ପ୍ରୟୋଗ କରି-1	
figs-infostructure_2_18__1	Information Structure	unable to migrate selection, no match found for check in new resources	ଯେହେତୁ, ଅହଂକାରରେ ନିରର୍ଥକ ବିଷୟ କହି, ସେମାନେ ଶାରୀରିକ ଅଭିଳାଷ ଓ କାମୁକତାର କର୍ମ ଦ୍ଵାରା ସେହି ମନ୍ଦତାରେ ଆଚରଣକାରୀମାନଙ୍କଠାରୁ ସେହି କ୍ଵିଚିତ ରକ୍ଷା ପାଉଥିବା ଲୋକମାନଙ୍କୁ ପ୍ରଲୋଭିତ କରନ୍ତି-1	
figs-metaphor_1_10__1	Metaphor	unable to migrate selection, no match found for check in new resources	ଭାତ୍ରୁଗଣ-1	
figs-metaphor_2_10__1	Metaphor	unable to migrate selection, no match found for check in new resources	ଯେଉଁମାନେ-1 ପଛରେ ଚାଲନ୍ତି-1	
figs-metaphor_2_15__1	Metaphor	unable to migrate selection, no match found for check in new resources	ସେମାନେ-1 ବିପଥଗାମୀ ହୋଇଛନ୍ତି-1	
figs-metaphor_2_15__1	Metaphor	unable to migrate selection, no match found for check in new resources	ବିୟୋରର ପୁତ୍ର ବିଲିୟମର ପଥ ଅନୁକରଣ କରିଛନ୍ତି-1	
figs-metaphor_2_17__1	Metaphor	unable to migrate selection, no match found for check in new resources	ଅନ୍ଧକାରର କାଳିମା-1	
figs-metaphor_2_2__1	Metaphor	unable to migrate selection, no match found for check in new resources	ଅନୁଗାମୀ ହେବେ-1	
figs-metaphor_3_4__1	Metaphor	unable to migrate selection, no match found for check in new resources	କାରଣ-1 ପିତୃପୁରୁଷମାନଙ୍କ ମୃତ୍ୟୁ ବରଣ କରିବା ପର୍ଯ୍ୟନ୍ତ-1	
figs-metonym_2_10__1	figs-metonym	unable to migrate selection, no match found for check in new resources	ଶରୀର-1	
figs-metonymy_1_4__1	Metonymy	unable to migrate selection, no match found for check in new resources	ଜଗତରେ-1	
figs-metonymy_2_3__1	Metonymy	unable to migrate selection, no match found for check in new resources	ଅସତ୍ୟ ବାକ୍ୟ ଦ୍ଵାରା-1	
figs-personification_1_3__1	Personification	unable to migrate selection, no match found for check in new resources	ଆମ୍ଭମାନଙ୍କୁ-2 ତାହାଙ୍କ ଐଶ୍ବରିକ ଶକ୍ତି-1 ଦାନ କରିଅଛନ୍ତି-1	
figs-personification_2_2__1	Personification	unable to migrate selection, no match found for check in new resources	ସତ୍ୟର ମାର୍ଗ ନିନ୍ଦିତ ହେବ-1	
figs-possession_2_18__1	Possession	unable to migrate selection, no match found for check in new resources	ଅହଂକାରରେ ନିରର୍ଥକ ବିଷୟ-1	
figs-possession_2_19__1	Possession	unable to migrate selection, no match found for check in new resources	ବିନାଶର କ୍ରୀତଦାସ-1	
figs-possession_2_21__1	Possession	unable to migrate selection, no match found for check in new resources	ଧାର୍ମିକତାର ପଥ-1	
figs-possession_2_9__1	Possession	unable to migrate selection, no match found for check in new resources	ବିଚାରର ଦିନରେ-1	
figs-possession_3_7__1	Possession	unable to migrate selection, no match found for check in new resources	ବିଚାରର ଦିନ-1	
figs-simile_2_12__1	Simile	unable to migrate selection, no match found for check in new resources	ଏହି ମନୁଷ୍ୟମାନେ-1 ଅଜ୍ଞାନ ପଶୁ ତୁଲ୍ୟ-1	
figs-you_1_2__1	Forms of You	unable to migrate selection, no match found for check in new resources	ତୁମ୍ଭମାନଙ୍କ ପ୍ରତି-1	
grammar-connect-condition-fact_2_6__1	Connect — Factual Conditions	unable to migrate selection, no match found for check in new resources	ଏବଂ-1	
grammar-connect-condition-hypothetical_1_10__1	Connect — Hypothetical Conditions	unable to migrate selection, no match found for check in new resources	କାରଣ ଏହିସବୁ କରିବାରେ ତୁମେମାନେ ନିଶ୍ଚୟ କେବେହେଁ ଝୁଣ୍ଟିବ ନାହିଁ-1	
grammar-connect-logic-goal_1_3__1	Connect — Goal (Purpose) Relationship	unable to migrate selection, no match found for check in new resources	ଜୀବନ ଓ ଧର୍ମପରାୟଣତା ନିମନ୍ତେ-1	
grammar-connect-logic-goal_2_9__1	Connect — Goal (Purpose) Relationship	unable to migrate selection, no match found for check in new resources	ଅଧାର୍ମିକମାନଙ୍କୁ-1 ଦଣ୍ଡିତ ହେବାକୁ ରଖିବେ-1	
grammar-connect-logic-result_1_11__1	Connect — Reason-and-Result Relationship	unable to migrate selection, no match found for check in new resources	କାରଣ-1	
grammar-connect-logic-result_1_17__1	Connect — Reason-and-Result Relationship	unable to migrate selection, no match found for check in new resources	ଯେହେତୁ-1	
grammar-connect-logic-result_2_18__1	Connect — Reason-and-Result Relationship	unable to migrate selection, no match found for check in new resources	ଯେହେତୁ-1	
grammar-connect-logic-result_2_1__1	Connect — Reason-and-Result Relationship	unable to migrate selection, no match found for check in new resources	ଆପଣା ଉପରେ ଶୀଘ୍ର ବିନାଶ ଆଣିବେ-1	
grammar-connect-logic-result_2_21__1	Connect — Reason-and-Result Relationship	unable to migrate selection, no match found for check in new resources	ଯେହେ-1	
grammar-connect-logic-result_2_6__1	Connect — Reason-and-Result Relationship	unable to migrate selection, no match found for check in new resources	ଦୁଷ୍ଟମାନଙ୍କ ନିମନ୍ତେ-1	
grammar-connect-logic-result_2_7__1	Connect — Reason-and-Result Relationship	unable to migrate selection, no match found for check in new resources	କାମୁକତାରେ ବ୍ୟବସ୍ଥାବିହିନ ଲୋକମାନଙ୍କ ଆଚରଣ ଦ୍ବାରା-1	
grammar-connect-words-phrases_2_9__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	ଏବଂ ଅଧାର୍ମିକମାନଙ୍କୁ ବିଚାରର ଦିନରେ ଦଣ୍ଡିତ ହେବାକୁ ରଖିବେ-1	
translate-names_1_1__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	ଶିମୋନ ପିତର,-1	
translate-names_2_6__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	ସଦୋମ ଓ ଗମୋରା-1	
translate-names_2_7__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	ଲୋଟ-1	
translate-textvariants_2_4__1	Textual Variants	unable to migrate selection, no match found for check in new resources	ଅନ୍ଧକାରର ଶିକୁଳିରେ-1	
translate-unknown_2_22__1	Translate Unknowns	unable to migrate selection, no match found for check in new resources	ଗୋଟେ କୁକୁର-1	
translate-unknown_2_22__1	Translate Unknowns	unable to migrate selection, no match found for check in new resources	ଗୋଟେ-2 ଘୁଷୁରୀ-1	
writing-pronouns_1_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଏହିସବୁ ବିଷୟ-1	
writing-pronouns_1_16__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ସେହି ବ୍ୟକ୍ତିଙ୍କ ମହିମାର-1	
writing-pronouns_2_10__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ସେମାନେ-1 କମ୍ପିତ ହୁଅନ୍ତି ନାହିଁ;-1	
writing-pronouns_2_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ସେମାନେ ମଧ୍ୟ ଆପଣା ବିନାଶରେ ବିନଷ୍ଟ ହେବେ-1	
writing-pronouns_2_17__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଏହି ମନୁଷ୍ୟମାନେ-1	
writing-pronouns_2_3__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଯାହାଙ୍କ ପାଇଁ ବହୁ ପୂର୍ବର ଦଣ୍ଡ ବୃଥା ହେବ ନାହିଁ-1	
writing-pronouns_2_6__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ସେ ବିନାଶ କରିବାପାଇଁ ଦଣ୍ଡଜ୍ଞା ଦେଲେ-1	
writing-pronouns_2_6__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ସେ ବିନାଶ କରିବାପାଇଁ ଦଣ୍ଡଜ୍ଞା ଦେଲେ-1	
writing-pronouns_2_8__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ସେମାନଙ୍କ-1	
