Reference	Localized Group	Message	Selections	
figs-euphemism_6_25__1	Euphemism	unable to migrate selection, no match found for check in new resources	ನೀನು ನನಗೆ ಕೊಡಬೇಕೆಂದು-1	
figs-euphemism_6_27__1	Euphemism	unable to migrate selection, no match found for check in new resources	ಅವನ ತಲೆಯನ್ನು-1	
figs-exclusive_5_9__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	ನನ್ನ ಹೆಸರು ಲೀಜಿನ, ಏಕೆಂದರೆ ನಾವು ಅನೇಕರಿದ್ದೇವೆ-1	
figs-explicit_10_7__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಪುರುಷನು ತನ್ನ ತಂದೆ ಮತ್ತು ತಾಯಿಯನ್ನು ಬಿಡುವನು-1	
figs-explicit_11_8__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಮತ್ತು ಇತರರು, ಅವರು ಗದ್ದೆಗಳಿಂದ ಕತ್ತರಿಸಿ ತಂದ ಕೊಂಬೆಗಳನ್ನು ಹಾಕಿದರು.-1	
figs-explicit_13_12__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಸಹೋದರನು ಸಹೋದರನನ್ನು-1 ಒಪ್ಪಿಸುವರು.-1	
figs-explicit_13_33__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಎಚ್ಚರವಾಗಿರಿ-1	
figs-explicit_14_54__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಅವನು ಕಾವಲುಗಾರರ ಸಂಗಡ ಕುಳಿತುಕೊಂಡನು-1	
figs-explicit_14_55__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಯಾವುದನ್ನೂ} ಕಂಡುಕೊಳ್ಳಲಿಲ್ಲ.-1	
figs-explicit_14_60__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಮಧ್ಯದಲ್ಲಿ ನಿಂತುಕೊಂಡು-1	
figs-explicit_14_60__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನೀನು ಏನೂ ಉತ್ತರಿಸುವುದಿಲ್ಲವೋ? ಇವರು ನಿನ್ನ ವಿರುದ್ಧವಾಗಿ ಹೇಳುವ ಸಾಕ್ಷಿ ಏನು-1	
figs-explicit_14_65__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಆತನ ಮುಖವನ್ನು ಮುಚ್ಚಿದರು-1	
figs-explicit_14_66__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಮಹಾ ಯಾಜಕನ ದಾಸಿಯ ಹುಡುಗಿಯರು-1	
figs-explicit_14_69__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಇವನು ಅವರ ಸಂಗಡ ಇದ್ದವನಲ್ಲವೇ-1	
figs-explicit_15_27__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	{ಆತನ} ಬಲಗಡೆಗೆ ಮತ್ತು ಒಬ್ಬನು ಎಡಗಡೆಗೆ ಶಿಲುಬೆಗೆ ಹಾಕಿದ್ದರು.-1	
figs-explicit_15_2__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನೀನೇ ಹಾಗೇ ಹೇಳಿದ್ದೀ-1	
figs-explicit_15_36__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಕುಡಿಯಲು ಕೊಟ್ಟು ಹೇಳಿದ್ದೇನೆಂದರೆ-1	
figs-explicit_15_44__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಆಗ ಆತನು ಈಗಾಗಲೇ ಸತ್ತು ಹೋದನೋ ಎಂದು ಪಿಲಾತನು ಆಶ್ಚರ್ಯಪಡುತ್ತಿದ್ದನು ಮತ್ತು ಶತಾಧಿಪತಿಯನ್ನು ಕರೆದು-1	
figs-explicit_15_8__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಅವರಿಗೋಸ್ಕರ ಮಾಡುವ ಪ್ರಕಾರ ಮಾಡಬೇಕು-1	
figs-explicit_1_13__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ದೇವದೂತರು ಆತನಿಗೆ ಉಪಚಾರ ಮಾಡುತ್ತಿದ್ದರು.-1	
figs-explicit_1_16__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಸಿಮೋನನ-1 ಅಂದ್ರೆಯನನ್ನು-1	
figs-explicit_1_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಬಲೆಗಳನ್ನು ಸರಿ ಮಾಡುತ್ತಿದ್ದರು.-1	
figs-explicit_1_20__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಅವರು ಆತನನ್ನು ಹಿಂಬಾಲಿಸಿ ಹೋದರು.-1	
figs-explicit_1_31__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಜ್ವರವು ಅವಳನ್ನು ಬಿಟ್ಟಿತು,-1	
figs-explicit_1_4__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಮತ್ತು ಪಾಪಗಳ ಕ್ಷಮಾಪಣೆಗೋಸ್ಕರ ಪಶ್ಚಾತ್ತಾಪದ ದೀಕ್ಷಾಸ್ನಾನದ ಕುರಿತು ಉಪದೇಶ ಮಾಡುತ್ತಿ-1	
figs-explicit_2_18__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಮತ್ತು ಯೋಹಾನನ ಶಿಷ್ಯರು ಮತ್ತು ಫರಿಸಾಯರು ಉಪವಾಸ ಮಾಡುತ್ತಿದ್ದರು-1	
figs-explicit_3_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ತನ ಮುಂದೆ ಕೆಳಗೆ ಬಿದ್ದು, ಮತ್ತು-1 ಎಂದು ಕೂಗುತ್ತಾ ಹೇಳುತ್ತಿದ್ದವು.-1	
figs-explicit_5_6__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಮತ್ತು ದೂರದದಿಂದ ಯೇಸುವನ್ನು ನೋಡಿ ಅವನು ಆತನಲ್ಲಿಗೆ ಓಡಿ ಬಂದನು ಮತ್ತು ಆತನ ಬಾಗಿ ಅಡ್ಡಬಿದ್ದನು.-1	
figs-explicit_6_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನಿಮ್ಮ ಪಾದದ ಕೆಳಗೆ ಹತ್ತಿದ ಧೂಳನ್ನು ಝಾಡಿಸಿ ಬಿಡಿರಿ."-1	
figs-explicit_6_15__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಆದರೆ ಇತರರು ಹೇಳುತ್ತಿದ್ದೇನೆಂದರೆ, "ಈತನು ಎಲೀಯನು." ಆದರೆ ಇತರರು ಹೇಳುತ್ತಿದ್ದೇನೆಂದರೆ, "ಒಬ್ಬ ಪ್ರವಾದಿ, ಪ್ರವಾದಿಗಳಲ್ಲಿ ಒಬ್ಬನ ಹಾಗೆ."-1	
figs-explicit_6_17__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಏಕೆಂದರೆ-1	
figs-explicit_7_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಎಲ್ಲಾ ಆಹಾರವನ್ನು ಶುದ್ಧ ಮಾಡಲು)-1	
figs-explicit_8_35__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಏಕೆಂದರೆ ಯಾವನಾದರೂ ತನ್ನ ಪ್ರಾಣವನ್ನು ರಕ್ಷಿಸಿಕೊಳ್ಳಬೇಕೆಂದು ಬಯಸುವವನು ಅದನ್ನು ಕಳೆದುಕೊಳ್ಳುವನು, ಆದರೆ ಯಾವನಾದರೂ ನನಗೋಸ್ಕರ ಮತ್ತು ಸುವಾರ್ತೆಗೋಸ್ಕರ ಅವನ ಪ್ರಾಣವನ್ನು ಕಳೆದುಕೊಂಡರೆ ಅದನ್ನು ರಕ್ಷಿಸುತ್ತೇನೆ.-1	
figs-explicit_9_42__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಬದಲಿಗೆ ಅವನ-1 ಒಳ್ಳೆಯದು.-1	
figs-hypo_8_34__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	ಯಾವನಿಗಾದರೂ ನನ್ನನ್ನು ಹಿಂಬಾಲಿಸಲು ಬಯಸಿದರೆ, ತನ್ನನ್ನು ನಿರಾಕರಿಸಲಿ ಮತ್ತು ತನ್ನ ಶಿಲುಬೆಯನ್ನು ಹೊತ್ತುಕೊಳ್ಳಲಿ ಮತ್ತು ನನ್ನನ್ನು ಹಿಂಬಾಲಿಸಲಿ.-1	
figs-idiom_14_71__1	Idiom	unable to migrate selection, no match found for check in new resources	ಶಪಿಸಿಕೊಳ್ಳಲು-1	
figs-idiom_1_3__1	Idiom	unable to migrate selection, no match found for check in new resources	ಸಿದ್ದ ಮಾಡಿರಿ-1 ಮಾಡಿರಿ-2	
figs-idiom_1_41__1	Idiom	unable to migrate selection, no match found for check in new resources	ಕನಿಕರದಿಂದ ಬಳಿಗೆ ಬಂದು-1	
figs-idiom_7_15__1	Idiom	unable to migrate selection, no match found for check in new resources	ಹೊರಗಿನಿಂದ ಮನುಷ್ಯನೊಳಗೆ-1 ಯಾವೂದು ಇಲ್ಲ-1	
figs-litany_6_3__1	Litany	unable to migrate selection, no match found for check in new resources	ಈತನು ಬಡಗಿಯಲ್ಲವೇ, ಮರಿಯಳ ಮಗನು ಮತ್ತು ಯಾಕೋಬನ ಮತ್ತು ಯೋಸೆ ಮತ್ತು ಯೂದ ಮತ್ತು ಸೀಮೋನರ ಸಹೋದರನಲ್ಲವೇ? ಮತ್ತು ಆತನ ಸಹೋದರಿಯರು ನಮ್ಮ ಸಂಗಡ ಇರಲಿಲ್ಲ ಅಲ್ಲವೇ?"-1	
figs-litany_6_4__1	Litany	unable to migrate selection, no match found for check in new resources	ತನ್ನ ಸಂಬಂಧಿಕರ ಮಧ್ಯೆದಲ್ಲಿ ಮತ್ತು ಅವನ ಸ್ವಂತ ಮನೆಯಲ್ಲಿ ಮರ್ಯಾದೆ ಇಲ್ಲದೆ ಇರುವನು.-1	
figs-litany_6_4__1	Litany	unable to migrate selection, no match found for check in new resources	ಸಂಬಂಧಿಕರ-1	
figs-litany_6_4__1	Litany	unable to migrate selection, no match found for check in new resources	ಅವನ ಸ್ವಂತ ಮನೆಯಲ್ಲಿ-1	
figs-litany_6_56__1	Litany	unable to migrate selection, no match found for check in new resources	ಹಳ್ಳಿಗಳಲ್ಲಿ ಅಥವಾ ಪಟ್ಟಣಗಳಲ್ಲಿ ಅಥವಾ ಸೀಮೆಗಳಲ್ಲಿ-1	
figs-litotes_10_29__1	Litotes	unable to migrate selection, no match found for check in new resources	ಯಾರಾಗಲೀ-1 ಬಿಟ್ಟಿಲ್ಲ,-1	
figs-litotes_11_13__1	Litotes	unable to migrate selection, no match found for check in new resources	ಎಲೆಗಳ ಹೊರತು ಏನನ್ನೂ ಕಾಣಲಿಲ್ಲ,-1	
figs-litotes_9_39__1	Litotes	unable to migrate selection, no match found for check in new resources	ಅವನನ್ನು ತಡೆಯಬೇಡಿರಿ-1	
figs-metaphor_12_31__1	Metaphor	unable to migrate selection, no match found for check in new resources	ಎರಡನೆಯದು-1	
figs-metaphor_13_14__1	Metaphor	unable to migrate selection, no match found for check in new resources	ವಿನಾಶದ ಅಸಹ್ಯವು ಇರಬಾರದ ಸ್ಥಳದಲ್ಲಿ-1	
figs-metaphor_14_62__1	Metaphor	unable to migrate selection, no match found for check in new resources	ಆಕಾಶದಲ್ಲಿ ಮೇಘದೊಡನೆ ಬರುವುದನ್ನು-1	
figs-metaphor_15_19__1	Metaphor	unable to migrate selection, no match found for check in new resources	ಮೊಣಕಾಲೂರಿ-1	
figs-metaphor_15_33__1	Metaphor	unable to migrate selection, no match found for check in new resources	ಕತ್ತಲೆಯು-1 ಇಡೀ ಭೂಮಿಯ ತುಂಬ ಕ-1	
figs-metaphor_15_42__1	Metaphor	unable to migrate selection, no match found for check in new resources	ಸಾಯಂಕಾಲವಾಗುತ್ತ ಬಂದಿತು-1	
figs-metaphor_1_17__1	Metaphor	unable to migrate selection, no match found for check in new resources	ಮನುಷ್ಯರನ್ನು-1	
figs-metaphor_4_15__1	Metaphor	unable to migrate selection, no match found for check in new resources	ಇವರೇ,-1	
figs-metaphor_4_16__1	Metaphor	unable to migrate selection, no match found for check in new resources	ಇವುಗಳು-1	
figs-metaphor_4_16__1	Metaphor	unable to migrate selection, no match found for check in new resources	ಬಂಡೆಯ ನೆಲದ ಮೇಲೆ ಬಿತ್ತಲ್ಪಟ್ಟವು-1	
figs-metaphor_4_17__1	Metaphor	unable to migrate selection, no match found for check in new resources	ಅವುಗಳು ಬಿದ್ದು ಹೋಗುವವು.-1	
figs-metaphor_4_18__1	Metaphor	unable to migrate selection, no match found for check in new resources	ಬೇರೆಯವುಗಳು-1	
figs-metonymy_12_26__1	Metonymy	unable to migrate selection, no match found for check in new resources	ಪೊದೆಯಲ್ಲಿ-1	
figs-metonymy_14_55__1	Metonymy	unable to migrate selection, no match found for check in new resources	ಆತನನ್ನು ಮರಣಕ್ಕೆ ಒಪ್ಪಿಸಲು-1	
figs-metonymy_15_1__1	Metonymy	unable to migrate selection, no match found for check in new resources	ಬಂಧಿಸಿ {ಆತನನ್ನು}ಕರೆದುಕೊಂಡು ಹೋದರು-1	
figs-metonymy_15_46__1	Metonymy	unable to migrate selection, no match found for check in new resources	ಆತನನ್ನು ಕೆಳಗೆ ಇಳಿಸಿ, ಅವನು-1 ಕಲ್ಲನ್ನು ಉರುಳಿಸಿದನು-1	
figs-metonymy_4_14__1	Metonymy	unable to migrate selection, no match found for check in new resources	ಬಿತ್ತುವವನು ವಾಕ್ಯವನ್ನು ಬಿತ್ತುವನು.-1	
figs-metonymy_4_14__1	Metonymy	unable to migrate selection, no match found for check in new resources	ವಾಕ್ಯವನ್ನು ಬಿತ್ತುವನು.-1	
figs-metonymy_4_23__1	Metonymy	unable to migrate selection, no match found for check in new resources	"ಯಾರಿಗಾದರೂ ಕೇಳಿಸಿಕೊಳ್ಳಲು ಕಿವಿ ಇದ್ದರೆ, ಅವನು-1	
figs-nominaladj_14_61__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	ಆಶೀರ್ವಾದ ಹೊಂದುವಾತನ-1	
figs-parables_4_26__1	Parables	unable to migrate selection, no match found for check in new resources	ಒಬ್ಬ ಮನುಷ್ಯನು ಭೂಮಿಯ ಮೇಲೆ ಬೀಜವನ್ನು ಎಸೆಯಬಹುದು,-1	
figs-parallelism_3_4__1	Parallelism	unable to migrate selection, no match found for check in new resources	ಒಳ್ಳೆಯದು ಮಾಡುವುದು ನ್ಯಾಯವೋ ಅಥವಾ ಹಾನಿ ಮಾಡುವುದೋ; ಒಂದು ಜೀವವನ್ನು ರಕ್ಷಿಸಲೋ, ಅಥವಾ ಕೊಲ್ಲಲೋ-1	
figs-personification_12_29__1	Personification	unable to migrate selection, no match found for check in new resources	ಇಸ್ರಾಯೇಲ್ಯೇ-1	
figs-quotations_14_14__1	Direct and Indirect Quotations	unable to migrate selection, no match found for check in new resources	ಆ ಮನೆಯ ಯಜಮಾನನಿಗೆ, "ನಮ್ಮ ಬೋಧಕನು ಹೇಳಿದ್ದಾನೆ, "ನಾನು ನನ್ನ ಶಿಷ್ಯರ ಸಂಗಡ ಪಸ್ಕ ಊಟ ಮಾಡಬಹುದಾದ ಅತಿಥಿ ಕೋಣೆಯು ಎಲ್ಲಿದೆ?" ಎಂದು ಕೇಳಿರಿ.-1	
figs-rquestion_12_35__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	"ಕ್ರಿಸ್ತನು ದಾವೀದನ ಕುಮಾರನು ಎಂದು ಶಾಸ್ತ್ರಿಗಳು ಹೇಳುವುದು ಹೇಗೆ?-1	
figs-rquestion_12_37__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	ಅವನು ಆತನಿಗೆ ಹೇಗೆ ಮಗನಾಗುತ್ತಾನೆ-1	
figs-rquestion_14_41__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	ಇನ್ನೂ ಸಾಕು-1	
figs-rquestion_4_21__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	ಆದ್ದರಿಂದ ಅದನ್ನು ಬುಟ್ಟಿಯ ಕೆಳಗೆ ಅಥವಾ ಹಾಸಿಗೆಯ ಕೆಳಗೆ, ಅದನ್ನು ಇಡಬಹುದೋ-1	
figs-rquestion_6_37__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	ಹೋಗಿ, 200 ದಿನಾರ ರೊಟ್ಟಿಯನ್ನು ಕೊಂಡುಕೊಂಡು ಮತ್ತು {ಅದನ್ನು} ಅವರಿಗೆ ಊಟಕ್ಕೆ ಕೊಡೋಣ?"-1	
figs-rquestion_8_36__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	ಮನುಷ್ಯನು-1	
grammar-collectivenouns_11_32__1	Collective Nouns	unable to migrate selection, no match found for check in new resources	ಏಕೆಂದರೆ-1 ಎಂದು ಎಲ್ಲರೂ-1	
guidelines-sonofgodprinciples_14_61__1	Translating Son and Father	unable to migrate selection, no match found for check in new resources	ಆಶೀರ್ವಾದ ಹೊಂದುವಾತನ {ಒಬ್ಬನ}ಮಗನೋ-1	
guidelines-sonofgodprinciples_1_11__1	Translating Son and Father	unable to migrate selection, no match found for check in new resources	ಎಂಬ ಧ್ವನಿಯು ಆಕಾಶದಿಂದ ಬಂದಿತು.-1	
translate-names_15_21__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	ಕುರೇನ್ಯದ-1	
translate-names_15_22__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	ಕಪಾಲ ಸ್ಥಳ-1	
translate-names_15_40__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	ಯೂಸೆಯನು)-1	
translate-names_15_40__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	ಸಲೋ-1	
translate-names_1_2__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	ಯೆಶಾಯನ-1	
translate-names_1_4__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	ಯೋಹಾನನು-1	
translate-numbers_5_13__1	Numbers	unable to migrate selection, no match found for check in new resources	ಹೊರಗೆ ಬಂದು-1	
translate-numbers_5_42__1	Numbers	unable to migrate selection, no match found for check in new resources	ಮತ್ತು ಕೂಡಲೇ ಚಿಕ್ಕ ಹುಡುಗಿಯು ಮೇಲೆ ಎದ್ದಳು ಮತ್ತು ನಡೆದಾಡುತ್ತಿದ್ದಳು (ಏಕೆಂದರೆ ಆಕೆಯು 12 ವರ್ಷಗಳ ವಯಸ್ಸಿನವಳಾಗಿದ್ದಳು),-1	
translate-numbers_6_6__1	Numbers	unable to migrate selection, no match found for check in new resources	ಮತ್ತು ಬೋಧಿಸಲು ಸುತ್ತಮುತ್ತಲ ಹಳ್ಳಿಗಳಿಗೆ ಆತನು ಹೋಗುತ್ತಿದ್ದನು.-1	
translate-textvariants_6_22__1	Textual Variants	unable to migrate selection, no match found for check in new resources	ಹೆರೋದ್ಯಳ ಮಗಳು ಪ್ರವೇಶಿಸುತ್ತಾ-1	
translate-unknown_5_4__1	Translate Unknowns	unable to migrate selection, no match found for check in new resources	ಏಕೆಂದರೆ, ಅವನು ಯಾವಾಗಲೂ ಸಂಕೋಲೆಗಳಿಂದಲೂ ಮತ್ತು ಸರಪಣಿಗಳಿಂದಲೂ ಕಟ್ಟಿಹಾಕಲ್ಪಟ್ಟಿದ್ದಾನೆ, ಆದರೆ ಅವನಿಂದ ಸರಪಣಿಗಳನ್ನು ಕಿತ್ತುಹಾಕುತ್ತಿದ್ದನು ಮತ್ತು ಸಂಕೋಲೆಗಳು ಮುರಿದು ಹಾಕಲ್ಪಟ್ಟಿತು, ಮತ್ತು ಅವನನ್ನು ನಿಯಂತ್ರಿಸಲು ಬಲವಾಗಿರುವವರು ಯಾರೂ ಇರಲಿಲ್ಲ.-1	
writing-pronouns_1_7__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ನನ್ನ ನಂತರ ಬರುತ್ತಿದ್ದಾನೆ,-1	
