Reference	Localized Group	Message	Selections	
figs-abstractnouns_10_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಸಿದ್ಧರಾಗಿದ್ದೇವೆ-1	
figs-abstractnouns_10_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನೀವು ಸಂಪೂರ್ಣವಾಗಿ {ಮೆಸ್ಸಿಯನಿಗೆ}, ವಿಧೇಯರಾಗುವ ಆ ಸಮಯದಲ್ಲಿ-1 {ಆತನಿಗೆ} ಅವಿಧೇಯರಾಗುವ ಯಾರನ್ನಾದರೂ-1	
figs-abstractnouns_10_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಯಾವುದು ಸ್ಪಷ್ಟವಾದದ್ದು-1	
figs-abstractnouns_10_8__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಕರ್ತನಾದ {ಯೇಸು} ತನ್ನನ್ನು ಪ್ರತಿನಿಧಿಸಲು ನಮಗೆ ಹೇಗೆ ಅಧಿಕಾರವನ್ನು ಕೊಟ್ಟಿದ್ದಾನೆ-1	
figs-abstractnouns_11_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಮೆಸ್ಸಿಯನು ಹೇಳುತ್ತಿರುವನೋ ಎಂಬಂತೆ ನಾನು ಹೇಳುತ್ತಿರುವುದು ಸತ್ಯವಾಗಿದೆ.-1	
figs-abstractnouns_11_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಯಾರಿಗೂ ಸಾಧ್ಯವಾಗದಂತೆ-1 ಕೆಲವು ಜನರು ಇದನ್ನು ಮಾಡಲು ಬಯಸುತ್ತಾರೆ ಎಂಬುದು {ನನಗೆ ತಿಳಿದಿದೆ}.-1	
figs-abstractnouns_11_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಜನರು ನೀತಿವಂತರಾಗಲು ಸಹಾಯ ಮಾಡುವಂತೆ-1	
figs-abstractnouns_11_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಾನು ಮೂರ್ಖತನದಿಂದ ಮಾತನಾಡುವುದರಲ್ಲಿದ್ದೆ.-1	
figs-abstractnouns_11_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನನ್ನ ಕುರಿತು ದೊಡ್ಡ ಸಂಗತಿಗಳನ್ನು ಹೇಳಬಹುದು ಎಂಬುದನ್ನು ನಾನು ದೃಢಪಡಿಸುವಾಗ-1	
figs-abstractnouns_11_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಮೂರ್ಖತನವೆಂದು { ನಾನು ಅದನ್ನು ಪರಿಗಣಿಸುವ} ಕೆಲವು ಸಂಗತಿಗಳನ್ನು ನಾನು ಹೇಳುವಾಗ-1	
figs-abstractnouns_11_21__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	{ನಿಮ್ಮೊಂದಿಗೆ ಇದ್ದಾಗ ನಾವು ಹೇಗೆ ನಡೆದುಕೊಂಡೆವು ಎಂಬುದು} ನಮ್ಮನ್ನು ನಾಚಿಕೆಪಡಿಸುತ್ತದೆ-1	
figs-abstractnouns_11_21__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಾನು ಮೂರ್ಖತನದಿಂದ ನಡೆದುಕೊಳ್ಳುತ್ತಿದ್ದೇನೆ ಎಂಬ ಕಾರಣಕ್ಕಾಗಿ ಮಾತ್ರ-1	
figs-abstractnouns_11_23__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	{ಅವರಿಗಿಂತ} ಹೆಚ್ಚು ನನ್ನನ್ನು ಜನರು ಸೆರೆಮನೆಯಲ್ಲಿ ಹಾಕಿದ್ದಾರೆ-1	
figs-abstractnouns_11_23__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಾನು ಬಹಳಮಟ್ಟಿಗೆ ಸತ್ತು ಹೋಗಿದ್ದೇನೆ.-1	
figs-abstractnouns_11_26__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನದಿಗಳು, ಪಟ್ಟಣಗಳು, ಮರುಭೂಮಿಗಳು ಮತ್ತು ಸಾಗರಗಳು ಇವುಗಳನ್ನೊಳಗೊಂಡಂತೆ ನಾನು ಅಪಾಯಕರವಾದ ಸ್ಥಳಗಳ ಮೂಲಕ ಹೋಗುತ್ತೇನೆ. ಕಳ್ಳರು, ಯೆಹೂದ್ಯ ಜನರು, ಯೆಹೂದ್ಯೇತರ ಜನರು, ಮತ್ತು ಜೊತೆ ವಿಶ್ವಾಸಿಗಳು ಎಂಬಂತೆ ನಟಿಸುವ ಜನರನ್ನು ಒಳಗೊಂಡು ಯಾವಾಗಲೂ ನನ್ನನ್ನು ನೋಯಿಸುವ ಜನರು ಇರುತ್ತಾರೆ.-1	
figs-abstractnouns_11_27__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಾನು ಬಹಳ ಕಷ್ಟಪಟ್ಟು ಕೆಲಸವನ್ನು ಮಾಡುತ್ತೇನೆ. ನಾನು ಮೇಲಿಂದ ಮೇಲೆ ಹೆಚ್ಚು ನಿದ್ರೆಯನ್ನು ಮಾಡುವುದಿಲ್ಲ. ಊಟ ಮಾಡಲು ಅಥವಾ ಕುಡಿಯಲು ಸಾಕಷ್ಟನ್ನು ನಾನು ಹೊಂದಿಲ್ಲ. ನಾನು ಆಗಾಗ್ಗೆ ಹಸಿವಿಯಿಂದ ಇರುತ್ತೇನೆ. ನಾನು ಕೆಲವು ಸಮಯಗಳಲ್ಲಿ ಚಳಿಯಿಂದ ಮರಗಟ್ಟಿದ್ದೇನೆ ಮತ್ತು ಹಾಕಿಕೊಳ್ಳಲು ಸಾಕಷ್ಟು ಬಟ್ಟೆಗಳನ್ನು ಹೊಂದಿಲ್ಲ.-1	
figs-abstractnouns_11_28__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಾನು ಪ್ರತಿದಿನವೂ ವಿಶ್ವಾಸಿಗಳ ಎಲ್ಲಾ ಗುಂಪುಗಳ ಕುರಿತು ಆತಂಕದಿಂದ ಯೋಚಿಸುತ್ತೇನೆ.-1	
figs-abstractnouns_11_2__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ದೇವರು ನಿಮಗೆ ರಕ್ಷಕನಾಗಿರುವಂತೆ-1	
figs-abstractnouns_11_30__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಾನು ಎಷ್ಟು ಬಲಹೀನನಾಗಿದ್ದೇನೆ-1	
figs-abstractnouns_11_31__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಎಂದೆಂದಿಗೂ-1	
figs-abstractnouns_11_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಜಾಣತನದಿಂದ-1	
figs-abstractnouns_11_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಮೆಸ್ಸಿಯನಿಗೆ ಸಂಪೂರ್ಣವಾಗಿ ಪ್ರಾಮಾಣಿಕವಾಗಿ-1 ರೀತಿಯನ್ನು-1	
figs-abstractnouns_11_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	{ಯಾವುದು ನಿಜ} ಎಂಬುದನ್ನು ತಿಳಿದುಕೊಳ್ಳುವುದನ್ನು {ನಾನು ಕಲಿತುಕೊಂಡಿದ್ದೇನೆ}.-1	
figs-abstractnouns_12_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಇದು ನಾನು ಬಲಹೀನನಾಗಿರುವಾಗ, ಜನರು ನನ್ನ ಕುರಿತು ಕೆಟ್ಟ ಸಂಗತಿಗಳನ್ನು ಹೇಳುವಾಗ, ಜನರು ನನ್ನನ್ನು ನೋಯಿಸುವಾಗ, ಜನರು ನನ್ನನ್ನು ಹಿಂಸಿಸಿದಾಗ ಮತ್ತು ನಾನು ಕಷ್ಟಪಡುವಾಗ ಇವೆಲ್ಲವುಗಳನ್ನೊಳಗೊಂಡಿದೆ-1	
figs-abstractnouns_12_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಾನು-1 ಪರಿಶ್ರಮಪಟ್ಟೆನು-1	
figs-abstractnouns_12_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಅದು ನಿಜವಾಗಿಯೂ ತಪ್ಪಾಗಿದ್ದರೆ,-1	
figs-abstractnouns_12_16__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಹೇಗಾದರೂ ಮೋಸಗೊಳಿಸಿ {ಇರಬಹುದು}.-1	
figs-abstractnouns_12_5__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಾನು ಎಷ್ಟು ಬಲಹೀನನು-1	
figs-abstractnouns_12_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಸತ್ಯವಾಗಿ-1	
figs-abstractnouns_12_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	“ನಾನು ನಿನ್ನೊಂದಿಗೆ ಕರುಣೆಯಿಂದ ನಡೆದುಕೊಳ್ಳುವಾಗ, ಅದೇ ನಿನಗೆ ಅಗತ್ಯವಾಗಿದೆ. ವಾಸ್ತವವಾಗಿ, ಜನರು ಬಲಹೀನರಾಗುವಾಗ, ನಾನು ಅವರನ್ನು ಸಂಪೂರ್ಣವಾಗಿ ಶಕ್ತಿವಂತರನ್ನಾಗಿ ಮಾಡುತ್ತೇನೆ”,-1	
figs-abstractnouns_12_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಾನು ಎಷ್ಟು ಬಲಹೀನನಾಗಿದ್ದೇನೆ ಎಂಬುದರ ಕುರಿತಾಗಿರುವ-1 ಆ ರೀತಿಯಾಗಿ, ಮೆಸ್ಸಿಯನು ನಾನು ಯಾವಾಗಲೂ ಶಕ್ತಿವಂತನಾಗಿ ನಡೆದುಕೊಳ್ಳುವಂತೆ ಶಕ್ತನನ್ನಾಗಿಸುತ್ತಾನೆ.-1	
figs-abstractnouns_13_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಕರ್ತನು ತನ್ನನ್ನು ಪ್ರತಿನಿಧಿಸುವಂತೆ ನನಗೆ ಅಧಿಕಾರವನ್ನು ಕೊಟ್ಟಿದ್ದಾನೆ,-1	
figs-abstractnouns_13_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಬ್ಬರೊಂದಿಗೊಬ್ಬರು ಸಮಾಧಾನದಿಂದ ಜೀವಿಸಿರಿ.-1	
figs-abstractnouns_13_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ದೇವರು-2 ನೀವು ಪ್ರೀತಿಸುವಂತೆ ಸಾಧ್ಯಮಾಡುವವನು ಮತ್ತು ಇತರರೊಂದಿಗೆ ಸಮಾಧಾನದಿಂದ ಇರಲು ಅನುವು ಮಾಡಿಕೊಡುವವನು ಆತನೇ ಆಗಿದ್ದಾನೆ.-1	
figs-abstractnouns_13_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಕರ್ತನಾದ ಯೇಸು ಮೆಸ್ಸಿಯನು {ಸಾಧ್ಯಮಾಡಲಿ} ನಿಮ್ಮ ಕಡೆಗೆ ಕರುಣೆಯಿಂದ ವರ್ತಿಸಲಿ, ದೇವರು ನಿಮ್ಮನ್ನು ಪ್ರೀತಿಸುತ್ತಾನೆ, ಮತ್ತು ಪರಿಶುಧ್ದ ಆತ್ಮನು ನಿಮ್ಮ ಸಂಗಡ ಇರಲಿ ಮತ್ತು ನಿಮ್ಮ ಎಲ್ಲರನ್ನೂ ಒಟ್ಟಾಗಿ ಸೇರಿಸಲಿ.-1	
figs-abstractnouns_13_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಾನು ನಿಮ್ಮ ಸಂಗಡ ಮಾತನಾಡುವಾಗ ಮೆಸ್ಸಿಯನು ನಿಮ್ಮೊಂದಿಗೆ ಮಾತನಾಡುತ್ತಿದ್ದಾನೆ ಎಂಬುದನ್ನು ನಾನು ನಿಮಗೆ ದೃಢಪಡಿಸಬೇಕು ಎಂದು ನೀವು ಬೇಡಿಕೊಂಡದ್ದ-1	
figs-abstractnouns_13_4__-1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಒಬ್ಬ ಮನುಷ್ಯನಂತೆ}-1 ಮೆಸ್ಸಿಯನು ತನ್ನನ್ನು ತಾನು ಬಲಹೀನನಾಗುವಂತೆ ಅನುಮತಿಸಿದನು.-1	
figs-abstractnouns_13_4__-1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ದೇವರು ಶಕ್ತಿವಂತನು-1	
figs-abstractnouns_13_8__-1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ದೇವರ ನಿಜವಾದ ಸಂದೇಶಕ್ಕೆ-2	
figs-abstractnouns_1_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಾವು ವಿಶ್ವಾಸದಿಂದ ನಿರೀಕ್ಷಿಸುತ್ತೇವೆ-1	
figs-abstractnouns_1_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಮಗೋಸ್ಕರವಾಗಿ ಪಾರ್ಥಿಸುವ ಮೂಲಕ-1	
figs-abstractnouns_1_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಮಗೆ ಕೃಪೆಯಿಂದ ಏನು ಮಾಡುತ್ತಾನೆಯೋ ಅದಕ್ಕಾಗಿ-1	
figs-abstractnouns_1_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಾವು ಪ್ರಾಮಾಣಿಕವಾಗಿ ಹೇಳ ಬಹುದು-1	
figs-abstractnouns_1_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಪರಿಶುದ್ಧವಾದ ರೀತಿಯಲ್ಲಿ ಮತ್ತು ಪ್ರಾಮಾಣಿಕವಾದ ಮಾರ್ಗದಲ್ಲಿ-1 ಮಾಡಲು ದೇವರು ನಮಗೆ ಸಾಧ್ಯಮಾಡಿದ್ದಾನೆ-1	
figs-abstractnouns_1_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಅವಿಶ್ವಾಸಿಗಳು ಜ್ಞಾನವಂತರು ಎಂದು ಭಾವಿಸುವ ರೀತಿಯಲ್ಲಿ ನಾವು ನಡೆದುಕೊಳ್ಳುವುದು ಇಲ್ಲ-1	
figs-abstractnouns_1_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ದೇವರು ಕೃಪೆಯಿಂದ ನಮಗೆ ದಾರಿ ತೋರಿಸುತ್ತಾನೆ.-1	
figs-abstractnouns_1_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನೀವು ನನ್ನ ಕುರಿತು ಹಮ್ಮೆಪಡುತ್ತೀರಿ ಎಂಬ ವಿಶ್ವಾಸ ನನಗಿದ್ದ-1	
figs-abstractnouns_1_20__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ದೇವರನ್ನು ಸ್ತುತಿಸುವಾಗಲೂ-1	
figs-abstractnouns_1_24__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಏನು ನಂಬಬೇಕು ಮತ್ತು ಏನು ಮಾಡಬೇಕು ಎಂಬುದರ ಕುರಿತು ನಾವು ನಿಮಗೆ ಆಜ್ಞೆಗಳನ್ನು ನೀಡುವ ನಿಮ್ಮ ಯಜಮಾನರಂತೆ-1	
figs-abstractnouns_1_24__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಇದರಿಂದ ನೀವು ಸಂತೋಷದಿಂದ ಇರುವಿರಿ-1	
figs-abstractnouns_1_24__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಯಾವುದನ್ನು ನಂಬಬೇಕು ಮತ್ತು ಮಾಡಬೇಕು-1	
figs-abstractnouns_1_2__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಮ್ಮ ತಂದೆ{ಯಾಗಿರುವ} ದೇವರು {ಸಾಧ್ಯಮಾಡಲಿ}, ಮತ್ತು ಕರ್ತನಾದ ಯೇಸು ಮೆಸ್ಸಿಯನು ನಿಮ್ಮೊಂದಿಗೆ ಕರುಣೆಯಿಂದಿರುವುದನ್ನು {ಮುಂದುವರಿಸಲಿ} ಮತ್ತು ಶಾಂತಿವಂತರನ್ನಾಗಿ {ನಿಮ್ಮನ್ನು ಮಾಡಲಿ}.-1	
figs-abstractnouns_1_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಆತನು ನಮ್ಮ ಕನಿಕರವುಳ್ಳ ತಂದೆಯೂ ಮತ್ತು ನಮ್ಮ ದೇವರು ಯಾವಾಗಲೂ ನಮ್ಮನ್ನು ಸಂತೈಸುವವನು ಆಗಿದ್ದಾನೆ.-1	
figs-abstractnouns_1_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಾವು ಕಷ್ಟಪಡುವ ಯಾವಾಗಲಾದರೂ ದೇವರು ನಮ್ಮನ್ನು ಸಂತೈಸುತ್ತಾನೆ. ಯಾವುದೇ ರೀತಿಯಲ್ಲಿ ಕಷ್ಟದಲ್ಲಿರುವ ಇತರರನ್ನು ನಾವು ಸಂತೈಸ ಬಹುದು ಎನ್ನುವ ಸಲುವಾಗಿ ಆತನು ಅದನ್ನು ಮಾಡುತ್ತಾನೆ.-1	
figs-abstractnouns_1_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಅದರ ಸಲುವಾಗಿ ದೇವರು ನಿಮ್ಮನ್ನು ಸಂತೈಸಲಿ ಮತ್ತು ಆಧ್ಯಾತ್ಮಿಕವಾಗಿ ನಿಮ್ಮನ್ನು ರಕ್ಷಿಸಲಿ.-1	
figs-abstractnouns_1_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಹಾಗೆಯೇ ನಿಮಗೆ ಜನರು ಕಷ್ಟವನ್ನುಂಟು ಮಾಡಿದಾಗ ನೀವು ತಾಳ್ಮೆಯಿಂದ ಸಹಿಸಿಕೊಳ್ಳುವಂತೆ-1	
figs-abstractnouns_1_6__2	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಅದರ ಸಲುವಾಗಿ ದೇವರು ನಿಮ್ಮನ್ನು ಸಂತೈಸಲಿ-1	
figs-abstractnouns_1_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಆದುದರಿಂದ, ನೀವು {ಯೇಸುವಿನಲ್ಲಿ ನಂಬಿಕೆಯಿಡುವುದನ್ನು} ಮುಂದುವರೆಸುತ್ತೀರಿ ಎಂದು ನಮಗೆ ಬಹಳವಾಗಿ ವಿಶ್ವಾಸವಿದೆ.-1	
figs-abstractnouns_1_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ದೇವರು ನಿಮ್ಮನ್ನು ಸಹ ಸಂತೈಸುವನು-1	
figs-abstractnouns_1_8__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಮಗೆ ಸಂಭವಿಸಿದ ಕೆಟ್ಟ ಸಂಗತಿಗಳ ಕುರಿತು-1	
figs-abstractnouns_2_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	{ಅವನು ನಿನ್ನನ್ನು ಭೇಟಿ ಮಾಡಿದಾಗ ಏನು ಸಂಭವಿಸಿತು} ಎಂಬುದರ ಕುರಿತು ನಾನು ಚಿಂತನೆಯನ್ನು ಮುಂದುವರೆಸಿದೆನು.-1	
figs-abstractnouns_2_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ದೇವರು ಹೇಗಿದ್ದಾನೆ-1	
figs-abstractnouns_2_16__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಜನರನ್ನು ಸಾಯುವಂತೆ ಮಾಡುವಂತಹ ಸತ್ತ ದೇಹದಿಂದ ಬರುವ ವಾಸನೆಯ-1 ಜನರು ಜೀವಿಸಲು ಕಾರಣವಾಗಿರುವ ಮತ್ತು ಜೀವಂತ ವಸ್ತುವಿನಿಂದ ಬರುವ ಪರಿಮಳದ-1	
figs-abstractnouns_2_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಾವು ದೇವರನ್ನು ಸೇವಿಸಲು ಮಾತ್ರ ಬಯಸುತ್ತೇವೆ, ಯಾವುದನ್ನಾದರೂ ಸಂಪಾದಿಸುವುದಕ್ಕಾಗಿ ಅಲ್ಲ.-1	
figs-abstractnouns_2_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಿಮ್ಮನ್ನು ಮತ್ತು ನನ್ನನ್ನು ದುಃಖಪಡಿಸಿದರೆ-1	
figs-abstractnouns_2_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನೀವು ನನ್ನನ್ನು ದುಃಖಪಡಿಸುವುದು ಇಲ್ಲ-1 ನಿಮ್ಮ ಕುರಿತು-1	
figs-abstractnouns_2_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	{ನಾನು ಆ ಸಂಗತಿಗಳನ್ನು ಬರೆದಿದ್ದೇನೆ ಯಾಕಂದರೆ}-1 ನನಗೆ ಖಂಡಿತವಾಗಿ ತಿಳಿದಿತ್ತು.-1	
figs-abstractnouns_2_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಾನು ಸಂತೋಷವಾಗಿ ಇರುವಾಗ ನೀವೂ ಸಂತೋಷವಾಗಿ ಇರಬಹುದು-1	
figs-abstractnouns_2_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಾನು ಬಹಳವಾಗಿ ಬಾಧೆಪಟ್ಟೆನು ಮತ್ತು ಒಳಗೊಳಗೆ ಗಾಯಪಟ್ಟೆನು.-1	
figs-abstractnouns_2_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ನಾನು ನಿಮಗಾಗಿ ಎಷ್ಟು ಚಿಂತನೆ ಮಾಡುತ್ತೇನೆ-1	
figs-abstractnouns_2_5__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಇತರರನ್ನು ದುಃಖಪಡಿಸಿದ-1	
figs-abstractnouns_2_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಬಹಳ ದುಃಖಿತನಾಗುತ್ತಾನೆ-1	
figs-abstractnouns_2_8__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಕುರಿತು ನೀವು ಚಿಂತಿಸುತ್ತೀರಿ ಎಂಬುದನ್ನು-1	
figs-abstractnouns_2_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಖಂಡಿತವಾಗಿ-1	
figs-abstractnouns_3_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	{ಹೊಸ ಒಡಂಬಡಿಕೆಯು} ಎಷ್ಟೊಂದು ಮಹಿಮೆಯುಳ್ಳದ್ದಾಗಿ ಇದೆ.-1	
figs-abstractnouns_3_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಮಹಿಮಾನ್ವಿತವಾಗಿದೆ-1 ಮಹಿಮೆಯುಳ್ಳದ್ದು ಆಗಿದೆ!-1	
figs-abstractnouns_3_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಈ {ಮಹಿಮಾನ್ವಿತವಾಗಿರುವ} ಸಂಗತಿಗಳನ್ನು {ಪಡೆದುಕೊಳ್ಳಲು} ನಾವು ವಿಶ್ವಾಸದಿಂದ ಎದುರುನೋಡುತ್ತಾ ಇರುವುದರಿಂದ-1	
figs-abstractnouns_3_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಬಹಳ ಧೈರ್ಯದಿಂದ-1	
figs-abstractnouns_3_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	{ಜನರು ಧರ್ಮಶಾಸ್ತ್ರವನ್ನು ಅರ್ಥಮಾಡಿಕೊಳ್ಳುವಂತೆ} ಸಮರ್ಥರನ್ನಾಗಿಸುವವನು-1	
figs-abstractnouns_3_18__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	{ದೇವರಾದ} ಕರ್ತನು ಎಷ್ಟು ಮಹಿಮಾನ್ವಿತನು ಆಗಿದ್ದಾನೆ-1	
figs-abstractnouns_3_18__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ಆದುದರಿಂದ ನಾವು {ಮೆಸ್ಸಿಯನ} ಹಾಗೆ ಇದ್ದೇವೆ.-1 ಮಹಿಮಾನ್ವಿತನಾದ-1 ಮಹಿಮಾನ್ವಿತರನ್ನಾಗಿ ಮಾಡುತ್ತಾನೆ.-1	
