Reference	Localized Group	Message	Selections	
figs-ellipsis_12_10__1	Ellipsis	unable to migrate selection, no match found for check in new resources	કોઈને પ્રબોધ-1	
figs-ellipsis_12_10__4	Ellipsis	unable to migrate selection, no match found for check in new resources	અને કોઈને, ભાષાંતર કરવાનું આપવામાં આવેલું છે.-1	
figs-ellipsis_12_9__1	Ellipsis	unable to migrate selection, no match found for check in new resources	એ જ આત્મા વડે સાજા કરવાના કૃપા દાન;-1	
figs-ellipsis_13_12__1	Ellipsis	unable to migrate selection, no match found for check in new resources	તેમ પૂર્ણ રીતે જાણીશ.-1	
figs-exclusive_10_11__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	આપણ-1	
figs-exclusive_10_1__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	આપણા સર્વ પૂર્વજો વાદળાની છાયા નીચે સમુદ્રમાં થઈને પાર ગયા,-1	
figs-exclusive_16_12__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	ભાઈ અપોલોસ-1	
figs-exmetaphor_1_6__1	Biblical Imagery — Extended Metaphors	unable to migrate selection, no match found for check in new resources	ખ્રિસ્ત વિશેની અમારી સાક્ષી-1 દૃઢ થઇ-1	
figs-explicit_11_30__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	તમારામાં ઘણાં-1	
figs-explicit_15_31__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ખ્રિસ્ત ઈસુ આપણા પ્રભુમાં તમારે વિષે મારું જે અભિમાન છે, ભાઈઓ,તેની પ્રતિજ્ઞા લઈને કહું છું-1	
figs-explicit_15_47__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	પહેલો માણસ પૃથ્વીમાંથી માટીનો {થયો}.-1	
figs-explicit_15_48__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	સ્વર્ગીય-1	
figs-explicit_7_14__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	નહી તો તમારા બાળકો અશુદ્ધ હોત-1	
figs-explicitinfo_3_14__1	Making Assumed Knowledge and Implicit Information Explicit	unable to migrate selection, no match found for check in new resources	કોઈએ તે પાયા પર જે બાંધકામ કર્યું હશે-1	
figs-gendernotations_7_34__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	દુનિયાદારીની-1	
figs-hyperbole_13_1__1	Hyperbole	unable to migrate selection, no match found for check in new resources	દૂતોની પણ ભાષાઓ-1	
figs-hypo_15_13__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જો મૂએલાનું પુનરુત્થાન નથી, તો ખ્રિસ્ત પણ ઊઠયો નથી-1	
figs-hypo_15_29__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જો મૂએલાનું પુનરુત્થાન થતું જ નથી, તો તેઓને માટે લોકો શા સારું બાપ્તિસ્મા પામે છે?-1	
figs-hypo_3_14__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	કોઈએ તે પાયા પર જે બાંધકામ કર્યું હશે તે જો ટકશે તો તેને બદલો મળશે.;-1	
figs-hypo_3_15__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જો કોઈનું કામ બળી જશે, તો તેને નુકસાન થશે-1	
figs-hypo_3_17__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જો કોઈ ઈશ્વરના મંદિરનો નાશ કરે, તો ઈશ્વર તેનો નાશ કરશે.-1	
figs-hypo_3_18__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જો આ સમયમાં તમારામાંનો કોઈ પોતાને જ્ઞાની ધારતો હોય-1 તેણે "મુર્ખ," થવું.-1	
figs-hypo_4_19__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	પ્રભુની ઈચ્છા હશે, તો-1	
figs-hypo_6_4__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	તમારે આ જિંદગીને લગતી બાબતોના ન્યાય કરાવવાનો હોય તો-1	
figs-hypo_6_4__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જિંદગીને લગતી બાબતોના-1	
figs-hypo_7_11__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	(પણ જો તે જુદી થાય, તો તેણે ફરીથી-1 નહિ-1	
figs-hypo_7_12__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	કે જો કોઈ ભાઈને અવિશ્વાસી સ્ત્રી હોય, અને એ તેની સાથે રહેવાને રાજી હોય, તો તેણે એનો ત્યાગ કરવો નહિ.-1	
figs-hypo_7_13__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જો કોઈ સ્ત્રીને અવિશ્વાસી પતિ હોય,અને એ તેની સાથે રહેવાને રાજી હોય, તો તેણીએ પોતાના પતિનો ત્યાગ કરવો નહિ.-1	
figs-hypo_7_15__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જો અવિશ્વાસી માણસ અલગ રહેવા માંગે, તો તેને અલગ રહેવા દો-1	
figs-hypo_7_21__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જો તું છુટો થઇ શકે એમ હોય, તો બહેતર છે કે તારે તેનો લાભ લેવો.-1	
figs-hypo_7_28__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જો તું પરણે, તો તેં પાપ કર્યું એમ નથી-1	
figs-hypo_7_28__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જો કુંવારી પરણે, તો તેણીએ પાપ કર્યું એમ પણ નથી-1	
figs-hypo_7_36__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જો કોઈને એમ લાગે કે પોતે પોતાની કુંવારી વિષે અયોગ્ય રીતે વર્તે છે અને જો તે પુખ્ત ઉમરની હોય, અને અગત્ય હોય-1	
figs-hypo_7_39__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	તેનો પતિ મરી ગયો હોય-1 તેને છુટ છે-1	
figs-hypo_7_8__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જો}-1	
figs-hypo_7_9__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	પણ જો તેઓ પોતે સંયમ ન રાખી શકે, તો ભલે તેઓ પરણે-1	
figs-hypo_8_2__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જો કોઈ એમ ધારતો હોય કે હું પોતે કંઈ જાણું છું, તો યથાર્થ રીતે જેમ જાણવું જોઈએ-1	
figs-hypo_8_3__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જો કોઈ ઈશ્વર પર પ્રેમ રાખે છે, તો તેને તે ઓળખે છે-1	
figs-idiom_15_20__1	Idiom	unable to migrate selection, no match found for check in new resources	ખ્રિસ્ત તો મુએલામાથી ઊઠયો છે-1	
figs-idiom_15_8__1	Idiom	unable to migrate selection, no match found for check in new resources	હું અકાળે જન્મેલો હોઉં-1	
figs-litotes_10_5__1	Litotes	unable to migrate selection, no match found for check in new resources	પ્રસન્ન ન હતો,-1	
figs-litotes_16_7__1	Litotes	unable to migrate selection, no match found for check in new resources	હમણા જતાં જતાં તમારી મુલાકાત લેવાની મારી ઈચ્છા નથી-1	
figs-metaphor_11_28__1	Metaphor	unable to migrate selection, no match found for check in new resources	દરેક માણસે-1 પરીક્ષા કરવી-1	
figs-metaphor_11_31__1	Metaphor	unable to migrate selection, no match found for check in new resources	આપણે-1 પરીક્ષા કરીએ-1	
figs-metaphor_15_10__1	Metaphor	unable to migrate selection, no match found for check in new resources	ઈશ્વરની જે કૃપા મારા પર હતી-1	
figs-metaphor_15_36__1	Metaphor	unable to migrate selection, no match found for check in new resources	તું પોતે જે વાવે છે તે જો મરે નહી તો તે સજીવન પણ થાય નહિ.-1	
figs-metaphor_15_37__1	Metaphor	unable to migrate selection, no match found for check in new resources	તું જે વાવે છે-1 શરીર થવાનું છે-1 નથી,-1	
figs-metaphor_15_52__1	Metaphor	unable to migrate selection, no match found for check in new resources	છેલ્લું રનશિંગડું-1	
figs-metaphor_15_54__1	Metaphor	unable to migrate selection, no match found for check in new resources	આ વિનાશી અવિનાશીપણું ઘારણ કરશે-1	
figs-metaphor_15_58__1	Metaphor	unable to migrate selection, no match found for check in new resources	પ્રભુનાં કામમાં સદા મચ્યા રહો-1	
figs-metaphor_16_13__1	Metaphor	unable to migrate selection, no match found for check in new resources	પુરુષાર્થ દેખાડો-1	
figs-metaphor_9_24__1	Metaphor	unable to migrate selection, no match found for check in new resources	દોડે-1	
figs-metaphor_9_24__1	Metaphor	unable to migrate selection, no match found for check in new resources	એમ દોડો કે તમને મળે.-1	
figs-metaphor_9_26__1	Metaphor	unable to migrate selection, no match found for check in new resources	હું એવી રીતે દોડું છું, પણ સંશય રાખનારની પેઠે નહિ; હું મુક્કીઓ મારું છું, પણ પવનને મારનારની પેઠે નહિ.-1	
figs-metonymy_10_21__1	Metonymy	unable to migrate selection, no match found for check in new resources	તમે પ્રભુના પ્યાલા સાથે અશુદ્ધ આત્માઓનો પ્યાલો પી શકતા નથી.-1	
figs-metonymy_10_4__1	Metonymy	unable to migrate selection, no match found for check in new resources	તે ખડક તો ખ્રિસ્ત હતો.-1	
figs-metonymy_11_34__1	Metonymy	unable to migrate selection, no match found for check in new resources	રખેને તમારું એકઠા મળવાનું સજાપાત્ર થાય-1	
figs-metonymy_12_10__1	Metonymy	unable to migrate selection, no match found for check in new resources	કોઈને-4 ભાષાઓ-1	
figs-metonymy_12_13__3	Metonymy	unable to migrate selection, no match found for check in new resources	કે-3 દાસ કે સ્વતંત્ર-1	
figs-metonymy_15_50__1	Metonymy	unable to migrate selection, no match found for check in new resources	માંસ તથા રક્ત-1	
figs-metonymy_9_2__1	Metonymy	unable to migrate selection, no match found for check in new resources	પ્રભુમાં તમે મારા પ્રેરિતપણાનો મહોર સિક્કા છો.-1	
figs-parallelism_16_13__1	Parallelism	unable to migrate selection, no match found for check in new resources	સાવધ રહો; વિશ્વાસમાં દ્રઢ રહો; પુરુષાર્થ દેખાડો; બળવાન થાઓ.-1	
figs-parallelism_1_27__2	Parallelism	unable to migrate selection, no match found for check in new resources	ઈશ્વ-1 શરમાવવા સારુ જગતના-1 પસંદ કર્યા છે-1 ઈશ્વરે-2 શરમાવવા સારુ-2 પસંદ કર્યા છે,-1	
figs-personification_14_1__1	Personification	unable to migrate selection, no match found for check in new resources	પ્રીતિને અનુસરો-1	
figs-personification_15_54__1	Personification	unable to migrate selection, no match found for check in new resources	આ વિનાશી અવિનાશીપણું ઘારણ કરશે, અને આ મર્ત્ય અમરપણું ધારણ કરશે-1	
figs-rquestion_15_35__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	પણ કોઈ કહેશે કે, "મૂએલાને શી રીતે ઉઠાડવામાં આવે છે, અને તેઓ કેવા શરીર ધારણ કરીને આવે છે?"-1	
figs-rquestion_9_1__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	શું હું પ્રેરિત નથી?-1	
figs-rquestion_9_1__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	શું મને આપણા પ્રભુ ઈસુનું દર્શન થયું નથી?-1	
figs-rquestion_9_1__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	શું તમે પ્રભુમાં મારા કામનું ફળ નથી?-1	
figs-rquestion_9_7__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	ળી દ્રાક્ષાવાડી રોપીને તેનું ફળ કોણ ખાતો નથી?-1	
figs-rquestion_9_7__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	અથવા ઘેટાબકરાંનું ટોળું પાળીને તે ટોળાનું દૂધ કોણ પીતો નથી?-1	
figs-synecdoche_13_12__1	Synecdoche	unable to migrate selection, no match found for check in new resources	પણ ત્યારે, નજરોનજર-1	
figs-synecdoche_14_16__1	Synecdoche	unable to migrate selection, no match found for check in new resources	"આમીન"-1 કહેશે-1	
figs-synecdoche_14_5__1	Synecdoche	unable to migrate selection, no match found for check in new resources	વળી-1 પ્રબોધ કરનાર ઉત્તમ છે-1	
figs-you_10_28__1	Forms of You	unable to migrate selection, no match found for check in new resources	પણ જો કોઈ તમને કહે કે-1 તો જેણે તે-1 ન ખાઓ-1	
figs-you_10_28__1	Forms of You	unable to migrate selection, no match found for check in new resources	તમને-1 તો જેણે તે દેખાડ્યું-1 તે ન ખાઓ-1	
figs-you_10_29__1	Forms of You	unable to migrate selection, no match found for check in new resources	હું જે પ્રેરક્બુદ્ધિ કહું છું, તે તારી પોતાની નહિ-1	
figs-you_10_29__1	Forms of You	unable to migrate selection, no match found for check in new resources	તે તારી પોતાની નહિ-1	
figs-you_14_16__1	Forms of You	unable to migrate selection, no match found for check in new resources	તું-1 સ્તુતિ કરીશ-1 તારી આભારસ્તુતિ-1 તું શું કહે છે-1	
figs-you_14_17__1	Forms of You	unable to migrate selection, no match found for check in new resources	તું-1 આભારસ્તુતિ કરે છે ખરો-1	
figs-you_15_36__1	Forms of You	unable to migrate selection, no match found for check in new resources	અરે મૂર્ખ તું! તું પોતે જે વાવે છે-1	
figs-you_15_37__1	Forms of You	unable to migrate selection, no match found for check in new resources	તું જે વાવે છે-1	
figs-you_9_9__1	Forms of You	unable to migrate selection, no match found for check in new resources	ન બાંધ-1	
grammar-connect-logic-contrast_8_8__1	Connect — Contrast Relationship	unable to migrate selection, no match found for check in new resources	જો આપણે ન ખાઈએ તો આપણે વધારે ખરાબ થતા નથી, અને જો ખાઈએ તો વધારે સારા થતા નથી.-1	
grammar-connect-time-sequential_4_18__1	Connect — Sequential Time Relationship	unable to migrate selection, no match found for check in new resources	હવે-1	
grammar-connect-words-phrases_1_6__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	જેમ-1	
grammar-connect-words-phrases_1_7__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	જેથી-1	
translate-unknown_1_26__1	Translate Unknowns	unable to migrate selection, no match found for check in new resources	તમારા તેડાને-1	
writing-pronouns_3_10__2	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	કેવી રીતે બાંધે છે-1	
writing-pronouns_6_13__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	વ્યભિચારને-1	
