Reference	Localized Group	Message	Selections	
figs-ellipsis_12_10__1	Ellipsis	unable to migrate selection, no match found for check in new resources	અન્ય વિશ્વાસીઓ ઈશ્વર તરફથી સંદેશાઓ બોલી શકે છે-1	
figs-ellipsis_12_10__4	Ellipsis	unable to migrate selection, no match found for check in new resources	અન્ય વિશ્વાસીઓ તે અજાણી ભાષાઓનું ભાષાંતર કરી શકે છે-1	
figs-ellipsis_12_9__1	Ellipsis	unable to migrate selection, no match found for check in new resources	એ જ આત્મા અન્ય વિશ્વાસીઓને બીજાઓને સાજા કરવાની શક્તિ આપે છે-1	
figs-ellipsis_13_12__1	Ellipsis	unable to migrate selection, no match found for check in new resources	આપણે ઈશ્વરને-2 જાણીશું-1	
figs-exclusive_10_11__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	આપણે-2	
figs-exclusive_10_1__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	આપણા યહૂદી પૂર્વજોએ ઈશ્વરનું અનુસરણ કર્યું હતું જ્યારે તે તેમને વાદળમાં પ્રગટ થયા હતા. તેઓ બધા લાલ સમુદ્રમાં થઈને ચાલ્યા હતા જ્યારે ઈશ્વરે તેમના માટે પાણીમાંથી સૂકો રસ્તો બનાવ્યો હતો-1	
figs-exclusive_16_12__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	આપણા સાથી વિશ્વાસી, અપોલોસ-1	
figs-exmetaphor_1_6__1	Biblical Imagery — Extended Metaphors	unable to migrate selection, no match found for check in new resources	તેમણે-1 સાબિત કર્યું છે કે અમે તમને ખ્રિસ્ત વિષે જે કહ્યું હતું તે સાચું હતું-1	
figs-explicit_11_30__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	તેમાંથી કેટલાક-1	
figs-explicit_15_31__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	હું તમારા વિષે કેવી રીતે અભિમાન કરું છું, જે હું કરું છું કારણ કે ઈશ્વરે આપણને બધાને ખ્રિસ્ત સાથે એક કર્યા છે, {જે} આપણા પ્રભુ ઈસુ {છે-1	
figs-explicit_15_47__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	આદમ, જે} પ્રથમ {પ્રકારના} માનવનું {પ્રતિનિધિત્વ કરે છે,} તે પૃથ્વી પર સંબંધિત હતો. {હકીકતમાં,} ઈશ્વરે તેને ધૂળમાંથી બનાવ્યો છે-1	
figs-explicit_15_48__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ઈસુ-1	
figs-explicit_7_14__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	જો મેં જે કહ્યું છે તે સાચું ન હોત, તો ઈશ્વર આ પરિસ્થિતિમાં બાળકો સાથે એવું જ વર્તન કરશે જેમ તે બે અવિશ્વાસુ માતાપિતાના બાળકો સાથે વર્તે છે-1	
figs-explicitinfo_3_14__1	Making Assumed Knowledge and Implicit Information Explicit	unable to migrate selection, no match found for check in new resources	કોઈપણ બાંધકામ કરનાર જેણે બાંધેલું એક ઘર જે આગમાં ટકી જાય છે-1 તે સઘળાઓને જેઓએ શુભસંદેશ વિષે વધારે એ રીતે શીખવ્યું છે જેનો સ્વીકાર ઈશ્વર કરે છે જ્યારે તે દરેકનો ન્યાય કરશે-1	
figs-gendernotations_7_34__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	દુન્યવી બાબતોની-1	
figs-hyperbole_13_1__1	Hyperbole	unable to migrate selection, no match found for check in new resources	ઘણી-1 દેવદૂત ભાષાઓ-1	
figs-hypo_15_13__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	ધારો {કે તે સાચું હોય} કે જે લોકો મૃત્યુ પામ્યા છે તેઓ ફરીથી જીવિત થશે નહિ. {તે કિસ્સામાં,} ઈશ્વરે ખ્રિસ્તને ફરીથી જીવિત કર્યા નથી-1	
figs-hypo_15_29__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	વધુમાં, ફરીથી ધારો કે ઈશ્વર મૃત્યુ પામેલા લોકોને ફરીથી જીવંત બનાવતા નથી. {તે કિસ્સામાં,} જેઓ મૃત્યુ પામ્યા છે તેઓને મદદ કરવા લોકો માટે બીજાઓને બાપ્તિસ્મા આપવાનું કોઈ કારણ નથી.-1	
figs-hypo_1_16__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	કે-2	
figs-hypo_3_14__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	કોઈપણ બાંધકામ કરનાર જેણે બાંધેલું એક ઘર જે આગમાં ટકી જાય છે તે સન્માન અને ધન પ્રાપ્ત કરે છે. એવી જ રીતે, ઈશ્વર સન્માન આપશે અને ઈનામ આપશે તે સઘળાઓને જેઓએ શુભસંદેશ વિષે વધારે એ રીતે શીખવ્યું છે જેનો સ્વીકાર ઈશ્વર કરે છે જ્યારે તે દરેકનો ન્યાય કરશે-1	
figs-hypo_3_15__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	કોઈપણ બાંધકામ કરનાર કે જેણે એક ઘરનું નિર્માણ કર્યું, જે આગમાં ખાક થઇ ગયું તે સન્માન અને ધન ગુમાવે છે-1 એ જ રીતે, જ્યારે તે દરેકનો ન્યાય કરે છે ત્યારે, જેઓ ઈશ્વર સ્વીકારતા નથી તે રીતે શુભસંદેશ વિષે વધુ શીખવનાર સર્વને, ઈશ્વર માન કે ઈનામ આપશે નહિ-1	
figs-hypo_3_17__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જે કોઈ પણ વ્યક્તિ તેમના મંદિરની વિરુદ્ધ કાર્ય કરે છે તેની વિરુદ્ધ ઈશ્વર કાર્યવાહી કરશે-1	
figs-hypo_3_18__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	તમે જે તમારી જાતને માનવીય ધોરણો પ્રમાણે જ્ઞાની સમજો છો, તેમણે {માનવીય ધોરણો પ્રમાણે} મૂર્ખ બનવું જોઈએ-1	
figs-hypo_4_19__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જ્યાં સુધી પ્રભુ ઈચ્છે છે {કે હું તેમ કરું} ત્યાં સુધી-1	
figs-hypo_6_4__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	જ્યારે પણ તમે તમારા વર્તમાન જીવન વિષે એકબીજા સાથે ઝઘડો કરો છો, ત્યારે-1	
figs-hypo_6_4__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	તમારા વર્તમાન જીવન વિષે-1	
figs-hypo_7_11__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	હવે જ્યારે પણ તેઓ તેમના પતિઓ સાથે રહેતી નથી, તેઓએ ફરીથી લગ્ન ન કરવા જોઈએ-1	
figs-hypo_7_12__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	કેટલાક સાથી વિશ્વાસીઓને અવિશ્વાસુ પત્નીઓ હોય છે, અને પત્નીઓ તેમના વિશ્વાસુ પતિ સાથે રહેવાની ઈચ્છા ધરાવે. આ સ્થિતિમાં, પતિઓએ-1 સાથે રહેવું જોઈએ-1	
figs-hypo_7_13__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	કેટલાક સાથી વિશ્વાસીઓના પતિઓ અવિશ્વાસુ હોય છે, અને પતિઓ તેમની વિશ્વાસુ પત્નીઓ સાથે રહેવાની ઈચ્છા ધરાવે. આ સ્થિતિમાં, પત્નીઓએ-1 સાથે રહેવું જોઈએ-1	
figs-hypo_7_15__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	અમુક અવિશ્વાસુ પતિઓ કે પત્નીઓ તેમના વિશ્વાસુ જીવનસાથીને છોડી દેવા માંગે છે-1 વિશ્વાસુ જીવનસાથીઓએ તેમને જવાની મંજૂરી આપવી જોઈએ-1	
figs-hypo_7_21__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	તેઓએ મુક્ત બનવાની કોઈપણ તકનો ઉપયોગ કરવો જોઈએ-1	
figs-hypo_7_28__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	લગ્ન કરનાર કુંવારા પુરુષ-1 પાપ કરતા નથી-1	
figs-hypo_7_28__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	કે સ્ત્રી-1	
figs-hypo_7_36__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	કેટલાક કિસ્સાઓમાં, સગાઈ કરેલ માણસ વિચારી શકે છે કે તે તેની મંગેતર સાથે જાતીય રીતે અયોગ્ય રીતે વર્તી શકે તેમ છે. વધુમાં, તેની મંગેતર સંપૂર્ણ પરિપક્વ અને સેક્સ કરવા માટે તૈયાર હોઈ શકે છે. વધુમાં, તેની મંગેતર સંપૂર્ણ પરિપક્વ અને જાતીય સંબધ કરવા માટે તૈયાર હોઈ શકે છે. આ કિસ્સાઓમાં, શું કરવું તે અહિ છે-1	
figs-hypo_7_39__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	પછી, તેઓ-1 લગ્ન કરી શકે છે-1	
figs-hypo_7_8__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	એ છે કે-1 અવિવાહિત} રહેવું-1	
figs-hypo_7_9__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	કેટલાક લોકો કેવી રીતે જાતીય સંબંધ કરવાની ઈચ્છા ધરાવે છે તેને નિયંત્રિત કરવા માટે સંઘર્ષ અનુભવશે. આ લોકોએ લગ્ન કરી લેવા જોઈએ-1	
figs-hypo_8_2__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	સઘળા લોકો કે જેઓ માને છે કે તેઓ કંઈક સમજે છે તેઓ હજુ સુધી તેને તે રીતે સમજી શકતા નથી-1	
figs-hypo_8_3__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	સમજે છે અને તેમને પ્રેમ કરતા સઘળા લોકોની સંભાળ રાખે છે-1	
figs-idiom_15_20__1	Idiom	unable to migrate selection, no match found for check in new resources	ઈશ્વરે ખ્રિસ્તને ફરીથી જીવંત કર્યા છે-1	
figs-idiom_15_8__1	Idiom	unable to migrate selection, no match found for check in new resources	એક બાળક-1 જેનો જન્મ અસામાન્ય રીતે થયો હતો-1	
figs-litotes_10_5__1	Litotes	unable to migrate selection, no match found for check in new resources	આપણા મોટાભાગના યહુદી પૂર્વજોએ-1 ખુશ કર્યા નહોતા-1	
figs-litotes_16_7__1	Litotes	unable to migrate selection, no match found for check in new resources	હું હમણાં થોડા સમય માટે તમારી મુલાકાત કરવાને બદલે-1	
figs-metaphor_11_28__1	Metaphor	unable to migrate selection, no match found for check in new resources	વિશ્વાસીઓએ કાળજીપૂર્વક વિચારવું જોઈએ-1	
figs-metaphor_11_31__1	Metaphor	unable to migrate selection, no match found for check in new resources	આપણે વિશ્વાસીઓએ-1 ધ્યાનપૂર્વક વિચારવું જોઈએ-1	
figs-metaphor_15_10__1	Metaphor	unable to migrate selection, no match found for check in new resources	તે ઈશ્વર, કૃપાથી મારા દ્વારા કામ કરી રહ્યા હતા {જેમણે ઘણું કર્યું-1	
figs-metaphor_15_36__1	Metaphor	unable to migrate selection, no match found for check in new resources	જરા આના વિષે વિચારો:} તમે જે બીજ જમીનમાં નાખો છો તેણે ઉગતા પહેલા જ મરી જવું જોઈએ-1	
figs-metaphor_15_37__1	Metaphor	unable to migrate selection, no match found for check in new resources	તમે જમીનમાં જે બીજ નાખો છો-1 છોડના સ્વરૂપમાં નથી-1	
figs-metaphor_15_52__1	Metaphor	unable to migrate selection, no match found for check in new resources	આ ત્યારે થશે} જ્યારે {એક દેવદૂત રણશિંગડું ફૂંકશે} જે સંકેત આપે છે કે આ જગતનો અંત આવી રહ્યો છે-1	
figs-metaphor_15_54__1	Metaphor	unable to migrate selection, no match found for check in new resources	આપણા શરીરો જે તૂટી જાય છે-1 તે શરીરોમાં રૂપાંતરિત થાય છે જે હંમેશ માટે રહે છે-1	
figs-metaphor_15_58__1	Metaphor	unable to migrate selection, no match found for check in new resources	સતત પ્રભુની વધુ ને વધુ સેવા કરો-1	
figs-metaphor_16_13__1	Metaphor	unable to migrate selection, no match found for check in new resources	હિંમતવાન બનો-1	
figs-metaphor_9_24__1	Metaphor	unable to migrate selection, no match found for check in new resources	સ્પર્ધામાં ભાગ લે છે-1	
figs-metaphor_9_24__1	Metaphor	unable to migrate selection, no match found for check in new resources	જ્યારે તમે ઈશ્વરની સેવા કરો છો, ત્યારે તે આ પ્રકારની સ્પર્ધા જેવું જ છે. ઈશ્વરે તમને જે વચન આપ્યું છે તે મેળવવા માટે તમારે સખત મહેનત કરવાની જરૂર છે, જેમ દોડવીર સ્પર્ધા જીતવા માટે સખત દોડે છે-1	
figs-metaphor_9_26__1	Metaphor	unable to migrate selection, no match found for check in new resources	હું એક દોડવીર જેવો છું જે સીધો અંતિમ રેખા તરફ દોડે છે. હું એવા મુક્કાબાજ જેવો છું જે ચૂક્યા વગર પ્રતિસ્પર્ધી પર પ્રહાર કરે છે-1	
figs-metonymy_10_21__1	Metonymy	unable to migrate selection, no match found for check in new resources	તમે એ દ્રાક્ષાસવ જે ઈશ્વરને સંબધિત છે અને દ્રાક્ષારસ જે દુષ્ટ આત્મિક અસ્તિત્વોને પણ સંબધિત છે તે પી શકતા નથી-1	
figs-metonymy_10_4__1	Metonymy	unable to migrate selection, no match found for check in new resources	તે પાણી કંઇક એવું હતું જે ખ્રિસ્તે આપ્યું હતું-1	
figs-metonymy_11_34__1	Metonymy	unable to migrate selection, no match found for check in new resources	જ્યારે તમે સાથી વિશ્વાસીઓ તરીકે એકઠા થશો, ત્યારે ઈશ્વર તમને શિક્ષા કરશે નહિ-1	
figs-metonymy_12_10__1	Metonymy	unable to migrate selection, no match found for check in new resources	અજાણી ભાષાઓ બોલી શકે છે-1	
figs-metonymy_12_13__3	Metonymy	unable to migrate selection, no match found for check in new resources	દાસ હોય અને અન્ય લોકો સ્વતંત્ર હોય-1	
figs-metonymy_15_50__1	Metonymy	unable to migrate selection, no match found for check in new resources	માનવ શરીર જેમ કે તેઓ હાલમાં અસ્તિત્વ ધરાવે છે-1	
figs-metonymy_9_2__1	Metonymy	unable to migrate selection, no match found for check in new resources	જ્યારે ઈશ્વરે તમને પ્રભુ સાથે જોડ્યા ત્યારે તમે સાબિત કર્યું કે ખ્રિસ્તે મને મોકલ્યો હતો-1	
figs-parallelism_16_13__1	Parallelism	unable to migrate selection, no match found for check in new resources	જે ખોટું છે તે સંબંધી} સાવધાન રહો! દ્રઢપણે {શુભ સંદેશ} પર વિશ્વાસ કરો! હિંમતવાન બનો! નિશ્ચયી બનો-1	
figs-parallelism_1_27__2	Parallelism	unable to migrate selection, no match found for check in new resources	ઈશ્વરે મનુષ્યોને-1 ઉપયોગ-1 નમ્ર કરવા માટે કરવાનું નક્કી કર્યું-1 ઈશ્વરે-2 નમ્ર બનાવવા માટે મનુષ્યોને-1 ઉપયોગ કરવાનું નક્કી કર્યું-1	
figs-personification_14_1__1	Personification	unable to migrate selection, no match found for check in new resources	તમારે હંમેશા બીજાઓને પ્રેમ કરવાનો પ્રયત્ન કરવો જોઈએ-1	
figs-personification_15_54__1	Personification	unable to migrate selection, no match found for check in new resources	આપણા શરીરો જે તૂટી જાય છે અને મૃત્યુ પામે છે તે શરીરોમાં રૂપાંતરિત થાય છે જે હંમેશ માટે રહે છે અને ક્યારેય મરી શકતા નથી-1	
figs-rquestion_15_35__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	હવે કોઈ વ્યક્તિ પૂછી શકે છે કે જે લોકો મૃત્યુ પામ્યા છે તે કેવી રીતે જીવે છે અને તેઓ કેવું સ્વરૂપ લેશે-1	
figs-rquestion_9_1__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	આપણા પ્રભુ ઈસુએ મને તેમનું પ્રતિનિધિત્વ કરવા મોકલ્યો છે-1	
figs-rquestion_9_1__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	અને મેં તેમને {મારી પોતાની આંખોથી] જોયા છે-1	
figs-rquestion_9_1__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	ઈશ્વરે આપણને પ્રભુ સાથે જોડી દીધા છે, અને તેના કારણે મેં તમારા માટે સખત મહેનત કરી છે-1	
figs-rquestion_9_7__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	દ્રાક્ષાવેલા વાવ્યા પછી દ્રાક્ષવેલા જે ઉપજાવે તે ખાઈ નહિ તેવા કોઈપણ ખેડૂતો નથી-1	
figs-rquestion_9_7__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	ઘેટાંની સંભાળ રાખ્યા પછી તેઓ જે દૂધ ઉત્પન્ન કરે છે તે ના પીવે તેવા કોઈ ઘેટાંપાળકો નથી-1	
figs-synecdoche_13_12__1	Synecdoche	unable to migrate selection, no match found for check in new resources	જ્યારે {ઈસુ પાછા આવશે}, તથાપિ, {આપણે ઈશ્વરને} વ્યક્તિગત રીતે {જોઈશું-1	
figs-synecdoche_14_16__1	Synecdoche	unable to migrate selection, no match found for check in new resources	તે લોકો ભાગ લઈ શકશે-1	
figs-synecdoche_14_5__1	Synecdoche	unable to migrate selection, no match found for check in new resources	ઈશ્વર જે કહે છે તે જાહેર કરવું વધુ મહત્વનું અને મદદરૂપ છે-1	
figs-you_10_28__1	Forms of You	unable to migrate selection, no match found for check in new resources	જો કે, કોઈ તમને કહી શકે છે-1 આ સ્થિતિમાં, તમારે ખોરાક ન ખાવો જોઈએ. જે વ્યક્તિએ તમને {ખોરાક વિષે} કહ્યું છે-1	
figs-you_10_28__1	Forms of You	unable to migrate selection, no match found for check in new resources	તમને કહી શકે છે-1 તમારે ખોરાક ન ખાવો જોઈએ. જે વ્યક્તિએ તમને {ખોરાક વિષે} કહ્યું છે-1	
figs-you_10_29__1	Forms of You	unable to migrate selection, no match found for check in new resources	સાચું અને ખોટું શું છે તે જાણીને," મારો મતલબ એ છે કે-1 તમે શું જાણો છો તે નહિ-1	
figs-you_10_29__1	Forms of You	unable to migrate selection, no match found for check in new resources	તમે શું જાણો છો તે નહિ-1	
figs-you_14_16__1	Forms of You	unable to migrate selection, no match found for check in new resources	ઈશ્વરની સ્તુતિ કરતા સાંભળે છે-1 જ્યારે તમે ઈશ્વરની સ્તુતિ કરો છો ત્યારે-1 તમે જે બોલી રહ્યા છો-1	
figs-you_14_17__1	Forms of You	unable to migrate selection, no match found for check in new resources	તમે-1 ઈશ્વરની પ્રશંસા કરો-1	
figs-you_15_36__1	Forms of You	unable to migrate selection, no match found for check in new resources	જો તમને તે પ્રશ્નોના જવાબો ખબર નથી, તો} તમે સ્પષ્ટ રીતે વિચારી રહ્યા નથી! {જરા આના વિષે વિચારો:} તમે જે બીજ જમીનમાં નાખો છો-1	
figs-you_15_37__1	Forms of You	unable to migrate selection, no match found for check in new resources	તમે જમીનમાં જે બીજ નાખો છો-1	
figs-you_9_9__1	Forms of You	unable to migrate selection, no match found for check in new resources	તમારે-1 અનાજ ખાવાથી રોકવો જોઈએ નહિ-1	
grammar-connect-logic-contrast_8_8__1	Connect — Contrast Relationship	unable to migrate selection, no match found for check in new resources	જેઓ {અમુક ખોરાક} ખાતા નથી તેઓ {ઈશ્વર તરફથી કંઈપણ} ચૂકતા નથી. ઉપરાંત, જેઓ {અમુક ખોરાક} ખાય છે તેઓને {ઈશ્વર તરફથી} વધારાની વસ્તુ મળતી નથી-1	
grammar-connect-words-phrases_1_6__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	ઈશ્વરે તમને આશીર્વાદ આપ્યા છે} કારણ કે-1	
grammar-connect-words-phrases_1_7__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	ઈશ્વરે આ બાબતો તમારા માટે કરી છે} જેથી-1	
grammar-connect-words-phrases_2_6__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	મેં જે કહ્યું છે} તે છતાં-1	
translate-unknown_1_26__1	Translate Unknowns	unable to migrate selection, no match found for check in new resources	એ હકીકત-1 કે-1 તમે જે રીતે છો} ઈશ્વરે તમને પસંદ કર્યા છે-1	
writing-pronouns_3_10__2	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	જે લોકો શુભસંદેશ વિષે વધુ ઘોષણા કરે છે તેઓએ ખાતરી કરવી જોઈએ કે તેઓ તેની ઘોષણા યોગ્ય રીતે કરે છે. તેઓ બાંધકામ કરનારા જેવા હોવા જોઈએ જેઓ એક પાયાની ટોચ પર યોગ્ય રીતે એક ઘર બાંધે છે-1	
writing-pronouns_6_13__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	અસ્તિત્વ ધરાવતું-1 કે વ્યક્તિ તેની સાથે અયોગ્ય સંભોગ કરે-1	
