Reference	Localized Group	Message	Selections	
figs-metaphor_15_6__1	Metaphor	unable to migrate selection, no match found for check in new resources	और वे उनको इकट्टा करते हैं और-1 आग में फेंक देते हैं, और वे जल जाती हैं।-1	
figs-metonymy_12_28__1	Metonymy	unable to migrate selection, no match found for check in new resources	स्वर्ग से एक वाणी आई,-1	
figs-metonymy_12_38__1	Metonymy	unable to migrate selection, no match found for check in new resources	प्रभु की भुजा-1	
figs-metonymy_17_18__2	Metonymy	unable to migrate selection, no match found for check in new resources	संसार में-1 संसार में-2	
figs-metonymy_18_36__2	Metonymy	unable to migrate selection, no match found for check in new resources	इस संसार-1 इस संसार-2 यहाँ का-1	
figs-metonymy_20_31__1	Metonymy	unable to migrate selection, no match found for check in new resources	उसके नाम में-1	
grammar-connect-logic-goal_1_31__1	Connect — Goal (Purpose) Relationship	unable to migrate selection, no match found for check in new resources	ऐसा इसलिए था-1 प्रकट हो जाए।”-1	
grammar-connect-logic-goal_6_52__1	Connect — Goal (Purpose) Relationship	unable to migrate selection, no match found for check in new resources	खाने के लिए-1	
grammar-connect-logic-goal_9_39__1	Connect — Goal (Purpose) Relationship	unable to migrate selection, no match found for check in new resources	ताकि जो देखते नहीं वे देखें और जो देखते हैं वे अंधे हो जाएँ।”-1	
grammar-connect-time-sequential_3_22__1	Connect — Sequential Time Relationship	unable to migrate selection, no match found for check in new resources	इन बातों के बाद,-1	
grammar-connect-time-sequential_5_14__1	Connect — Sequential Time Relationship	unable to migrate selection, no match found for check in new resources	इन बातों के बाद,-1	
grammar-connect-time-sequential_5_1__1	Connect — Sequential Time Relationship	unable to migrate selection, no match found for check in new resources	इन बातों के बाद,-1	
grammar-connect-time-sequential_6_1__1	Connect — Sequential Time Relationship	unable to migrate selection, no match found for check in new resources	इन बातों के बाद,-1	
grammar-connect-time-sequential_7_1__1	Connect — Sequential Time Relationship	unable to migrate selection, no match found for check in new resources	इन बातों के बाद,-1	
guidelines-sonofgodprinciples_17_21__1	Translating Son and Father	unable to migrate selection, no match found for check in new resources	जिससे कि संसार विश्वास करे कि तू ही ने मुझे भेजा है।-1	
translate-names_19_39__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	जो पहले रात के समय उसके पास आया था-1	
writing-background_11_5__1	Background Information	unable to migrate selection, no match found for check in new resources	अब यीशु मार्था और उसकी बहन और लाज़र से प्रेम करता था।-1	
writing-background_1_24__1	Background Information	unable to migrate selection, no match found for check in new resources	और जिनको भेजा गया था वे फरीसियों की ओर से थे,-1	
writing-background_1_44__1	Background Information	unable to migrate selection, no match found for check in new resources	अब फिलिप्पुस बैतसैदा से था, जो अन्द्रियास और पतरस का शहर था।-1	
writing-background_2_9__1	Background Information	unable to migrate selection, no match found for check in new resources	और वह नहीं जानता था कि वह कहाँ से आया था, परन्तु वे सेवक—जिन्होंने पानी निकाला था—जानते थे-1	
writing-background_5_1__1	Background Information	unable to migrate selection, no match found for check in new resources	इन बातों के बाद, एक यहूदी पर्व आया, और यीशु ऊपर यरूशलेम को गया।-1	
writing-background_6_59__1	Background Information	unable to migrate selection, no match found for check in new resources	उसने यह बातें कफरनहूम में शिक्षा देते हुए, आराधनालय में कही थीं।-1	
writing-background_7_2__1	Background Information	unable to migrate selection, no match found for check in new resources	(अब यहूदियों का झोंपड़ियों का पर्व निकट था।)-1	
writing-pronouns_1_11__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	वह-1 के पास आया-1	
writing-pronouns_1_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	उसे-1	
writing-pronouns_1_13__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ये-1	
writing-pronouns_1_14__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	उसकी महिमा-1	
writing-pronouns_1_15__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	उसके-1	
writing-pronouns_1_23__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	उसने कहा,-1	
writing-pronouns_1_28__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	यह बातें-1	
writing-pronouns_1_31__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	इसलिए था कि मैं-1	
writing-pronouns_1_34__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	यही-1	
writing-pronouns_1_4__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	उसमें-1	
writing-pronouns_1_50__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	तू इससे भी बढ़कर कामों-1	
writing-pronouns_1_7__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	उसके माध्यम-1	
writing-pronouns_2_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	इसके बाद-1	
writing-pronouns_2_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	वह और उसकी माता-1	
writing-pronouns_2_18__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	इन कामों को-1	
writing-pronouns_2_23__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	अब जिस सयम पर वह-1	
writing-pronouns_3_10__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	इन बातों-1	
writing-pronouns_3_16__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	उस पर-1	
writing-pronouns_3_9__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	यह बातें-1	
writing-pronouns_4_19__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	उससे-1	
writing-pronouns_4_30__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	उसके-1	
writing-pronouns_4_3__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	छोड़ दिया-1	
writing-pronouns_4_43__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	वह-1 चला गया।-1	
writing-pronouns_4_46__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	वह-1 आया-1	
writing-pronouns_4_9__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	उससे-1	
writing-pronouns_5_16__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	इसके कारण,-1	
writing-pronouns_5_17__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	परन्तु उसने उनको प्रतिउत्तर दिया,-1	
writing-pronouns_5_18__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	अतः, इस कारण से-1	
writing-pronouns_5_20__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	इनसे भी बड़े-बड़े कामों को-1	
writing-pronouns_5_28__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	इस पर अचम्भित न होना,-1	
writing-pronouns_5_34__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	इन बातों को इसलिए कहता हूँ-1	
writing-pronouns_6_59__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	उसने-1 कही थीं।-1	
writing-pronouns_6_59__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	उसने यह बातें-1	
writing-pronouns_6_61__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	उसके-1 इससे-1	
writing-pronouns_6_65__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	इस कारण से-1	
writing-pronouns_6_8__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	उसके-1 उससे-1	
writing-pronouns_8_40__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	अब्राहम ने तो ऐसा नहीं किया था।-1	
writing-pronouns_9_22__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	उसका मसीह होना मान लेगा,-1	
