Reference	Localized Group	Message	Selections	
figs-abstractnouns_12_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	सच-1	
figs-abstractnouns_12_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मेरा अनुग्रह तेरे लिए बहुत है, क्योंकि मेरी सामर्थ्य निर्बलता में सिद्ध होती है-1	
figs-abstractnouns_12_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	अपनी निर्बलताओं पर-1 ताकि मसीह की सामर्थ्य मुझ पर बनी रहे।-1	
figs-abstractnouns_13_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	उस अधिकार के अनुसार-1 जो प्रभु ने मुझे-1 दिया है-1	
figs-abstractnouns_13_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मेल से रहो-1	
figs-abstractnouns_13_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	प्रेम एवं शांति का परमेश्वर-1	
figs-abstractnouns_13_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	प्रभु यीशु मसीह का अनुग्रह और परमेश्वर का प्रेम और पवित्र आत्मा की सहभागिता तुम सब के साथ {रहे}।-1	
figs-abstractnouns_13_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तुम मुझ में मसीह के बोलने का प्रमाण ढूँढ रहे हो-1	
figs-abstractnouns_13_4__-1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	निर्बलता के परिणामस्वरूप-1	
figs-abstractnouns_13_4__-1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर की सामर्थ्य के परिणामस्वरूप-1	
figs-abstractnouns_13_8__-1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	सत्‍य-1	
figs-abstractnouns_1_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जिस पर हमने अपनी आशा लगाई है-1	
figs-abstractnouns_1_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हमारी ओर से विनती करने में-1	
figs-abstractnouns_1_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हम को जो अनुग्रहकारी वरदान प्राप्त हुआ है,-1	
figs-abstractnouns_1_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हमारे विवेक की गवाही-1	
figs-abstractnouns_1_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर की पवित्रता और ईमानदारी से-1	
figs-abstractnouns_1_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	शारीरिक बुद्धि में होकर नहीं-1	
figs-abstractnouns_1_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर के उस अनुग्रह में होकर-1	
figs-abstractnouns_1_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	इसी भरोसे के साथ-1	
figs-abstractnouns_1_20__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर की महिमा के लिए-1	
figs-abstractnouns_1_24__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हम तुम्हारे विश्वास पर अधिकार जताना चाहते हैं-1	
figs-abstractnouns_1_24__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तुम्हारे आनन्द के लिए-1	
figs-abstractnouns_1_24__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	विश्वास में-1	
figs-abstractnouns_1_2__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तुम पर अनुग्रह हो और हमारे परमेश्वर पिता और प्रभु यीशु मसीह की ओर से तुम्हें शांति मिले।-1	
figs-abstractnouns_1_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	दया का पिता और सब प्रकार की शांति का परमेश्वर-1	
figs-abstractnouns_1_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जो हमारे सब क्लेशों में हमें शांति प्रदान करता है ताकि हम-1 हर क्लेश में पड़े उन लोगों को शांति देने में सक्षम हों-1	
figs-abstractnouns_1_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	{यह} तुम्हारी शांति और उद्धार के लिए है-1	
figs-abstractnouns_1_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	उन्हीं क्लेशों का धीरज के साथ-1	
figs-abstractnouns_1_6__2	Abstract Nouns	unable to migrate selection, no match found for check in new resources	{यह} तुम्हारी शांति और उद्धार के लिए है-1	
figs-abstractnouns_1_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	और तुम्हारे विषय में हमारी आशा यह जानते हुए दृढ़ {है}-1	
figs-abstractnouns_1_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	वैसे ही, उस शांति के भी सहभागी हो।-1	
figs-abstractnouns_1_8__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हम पर हुए उस सताव से-1	
figs-abstractnouns_2_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मेरी आत्मा में मुझे चैन नहीं मिला-1	
figs-abstractnouns_2_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	अपने ज्ञान की-1	
figs-abstractnouns_2_16__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मृत्यु से मृत्यु की-1 जीवन से जीवन की-1	
figs-abstractnouns_2_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ईमानदारी से,-1	
figs-abstractnouns_2_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	दुःख में-1	
figs-abstractnouns_2_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मैं-2 शोकित न होऊँ-1	
figs-abstractnouns_2_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	भरोसा है-1	
figs-abstractnouns_2_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मेरा आनन्द तुम सब का {आनन्द} भी है-1	
figs-abstractnouns_2_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	बड़े क्लेश और हृदय की वेदना में होकर-1	
figs-abstractnouns_2_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	उस प्रेम को-1 जो मुझे तुम से बहुतायत से भी अधिक है।-1	
figs-abstractnouns_2_5__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	दुःख दिया है-1	
figs-abstractnouns_2_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	अपने अत्यधिक दुःख में-1	
figs-abstractnouns_2_8__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तुम-2 प्रति-1 प्रेम को-1	
figs-abstractnouns_2_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तुम्हारा-1 प्रमाण-1	
figs-abstractnouns_3_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	असीम तेज-1	
figs-abstractnouns_3_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तेजोमय ठहरा-1 तेजोमय {होगा}!-1	
figs-abstractnouns_3_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ऐसी आशा रखते हुए-1	
figs-abstractnouns_3_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	बड़े साहस से-1	
figs-abstractnouns_3_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	वहाँ} स्वतंत्रता है।-1	
figs-abstractnouns_3_18__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	प्रभु के तेज को-1	
figs-abstractnouns_3_18__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	उसी स्वरूप में महिमा से महिमा में-1	
figs-abstractnouns_3_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	सिफारिश की पत्रियों-1	
figs-abstractnouns_3_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हमें-1 ऐसा भरोसा होता है-1	
figs-abstractnouns_3_5__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हमारी पर्याप्तता उस परमेश्वर की ओर से {है},-1	
figs-abstractnouns_3_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	{इस} मृत्यु की सेवकाई-1	
figs-abstractnouns_3_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	इतनी तेजोमय हुई-1	
figs-abstractnouns_3_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मूसा के मुख के घटते तेज के कारण-1	
figs-abstractnouns_3_8__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	अधिक तेजोमय-1	
figs-abstractnouns_3_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	यह दोषी ठहराने वाली सेवकाई तेजोमय {थी}-1	
figs-abstractnouns_3_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तो यह धर्मी ठहराने वाली सेवकाई और भी बढ़कर तेजोमय होगी!-1	
figs-abstractnouns_4_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	यीशु का जीवन-1	
figs-abstractnouns_4_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मृत्यु के हाथ-1	
figs-abstractnouns_4_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	यीशु का जीवन-1	
figs-abstractnouns_4_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मृत्यु हम में कार्य करती है, परन्तु जीवन तुम में कार्य करता है।-1	
figs-abstractnouns_4_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	विश्वास की-1	
figs-abstractnouns_4_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	अनुग्रह-1	
figs-abstractnouns_4_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जो परमेश्वर की महिमा के लिए बहुतायत से धन्यवाद देने का कारण हो।-1	
figs-abstractnouns_4_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हमारा क्षणभर का हल्का सा क्लेश-1	
figs-abstractnouns_4_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	महिमा का-1	
figs-abstractnouns_4_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हमने दया पाई,-1	
figs-abstractnouns_4_2__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	चतुराई से-1	
figs-abstractnouns_4_2__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	सत्य को प्रकट करने के द्वारा-1	
figs-abstractnouns_4_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मसीह-1 उसकी महिमा-1	
figs-abstractnouns_4_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जो परमेश्वर का प्रतिरूप है-1	
figs-abstractnouns_4_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	अंधकार में से-1	
figs-abstractnouns_4_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर की महिमा के ज्ञान के प्रकाश के लिए-1	
figs-abstractnouns_4_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	सामर्थ्य की यह असीम श्रेष्ठता-1	
figs-abstractnouns_5_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	प्रभु का भय-1	
figs-abstractnouns_5_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	रूप पर-1	
figs-abstractnouns_5_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मसीह का प्रेम-1	
figs-abstractnouns_5_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	{वह} एक नयी सृष्टि है-1	
figs-abstractnouns_5_19__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मेलमिलाप का-1	
figs-abstractnouns_5_21__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हम-2 परमेश्वर की धार्मिकता बन जाएँ-1	
figs-abstractnouns_5_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जीवन-1	
figs-abstractnouns_5_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	देखने के द्वारा नहीं-1 विश्वास के द्वारा-1	
figs-abstractnouns_6_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	अपने स्नेह के-1	
figs-abstractnouns_6_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	धार्मिकता और अधर्म की कौन सी साझीदारी {होती है}-1	
figs-abstractnouns_6_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	अंधकार के साथ ज्योति की कौन सी सहभागिता {होती है}?-1	
figs-abstractnouns_6_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	और बलियाल के साथ मसीह का कौन सा सामंजस्य {होता है}-1	
figs-abstractnouns_6_16__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर के मंदिर का मूरतों के साथ कौन सा समझौता {होता है}-1	
figs-abstractnouns_6_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर का अनुग्रह-1	
figs-abstractnouns_6_2__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	उद्धार के-1	
figs-abstractnouns_6_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	बहुत धीरज में, क्लेशों में, सतावों में, कष्टों में,-1	
figs-abstractnouns_6_5__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मार खाने में, कैद में, दंगों में, कठिन परिश्रमों में, अनिद्रा भरी {रातों} में, भूख में,-1	
figs-abstractnouns_6_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	पवित्रता में, ज्ञान में, धैर्य में, कृपा में, पवित्र आत्मा में होकर, सच्चे प्रेम में,-1	
figs-abstractnouns_6_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	सत्य के वचन में, परमेश्वर की सामर्थ्य में;-1	
figs-abstractnouns_6_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	धार्मिकता के हथियारों-1	
figs-abstractnouns_6_8__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	सम्मान और अपमान-1	
figs-abstractnouns_6_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मार नहीं डाले जाते हैं;-1	
figs-abstractnouns_7_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर के प्रति आदरभाव के साथ दुःख बिना पछतावे के उद्धार की ओर पश्चाताप का कार्य करता है।-1	
figs-abstractnouns_7_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मृत्यु को उत्पन्न करता है-1	
figs-abstractnouns_7_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	इसी बात ने-1 तुम्हारे भीतर कितनी तत्परता उत्पन्न कर दी है-1	
figs-abstractnouns_7_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	कैसा प्रत्युत्तर, कैसा रोष, कैसा भय, कैसी लालसा, कैसी धुन, {और} कैसी प्रमाणिकता-1	
figs-abstractnouns_7_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मेरे लिए तुम्हारी जो तत्परता है-1	
figs-abstractnouns_7_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	स्वयं के उत्साह-1	
figs-abstractnouns_7_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तीतुस के आनन्द-1	
figs-abstractnouns_7_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	सच-सच-1	
figs-abstractnouns_7_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हमारा घमंड करना भी तीतुस पर सच हो गया।-1	
figs-abstractnouns_7_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तुम्हारे प्रति और भी अधिक स्नेह रखता है-1	
figs-abstractnouns_7_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	डरते और कांपते हुए-1	
figs-abstractnouns_7_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	इन प्रतिज्ञाओं को लिए हुए-1	
figs-abstractnouns_7_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	शरीर-1 की मलिनता-1	
figs-abstractnouns_7_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	पवित्रता को सिद्ध करते हुए-1	
figs-abstractnouns_7_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर के भय में-1	
figs-abstractnouns_7_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तुम्हें दोषी ठहराने के लिए-1	
figs-abstractnouns_7_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तुम पर मेरा भरोसा बहुत बढ़कर {है}; तुम्हारे विषय में मेरा घमंड बहुत बढ़कर {है}-1	
figs-abstractnouns_7_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	उत्साह से-1	
figs-abstractnouns_7_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मैं इस आनन्द से उमड़ता रहता हूँ-1	
figs-abstractnouns_7_5__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	बिलकुल भी चैन नहीं मिला-1	
figs-abstractnouns_7_5__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	क्लेश और भीतर से भय-1	
figs-abstractnouns_7_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	उस शांति के द्वारा-1 जो-1	
figs-abstractnouns_7_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	म्हारी लालसा, तुम्हारे शोक, {और} मेरे निमित्त तुम्हारी धुन-1	
figs-abstractnouns_7_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	पश्चाताप करने {के छोर तक}-1	
figs-abstractnouns_8_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	वैसे ही-1 उससे भी पूर्णता {हो जाए}।-1	
figs-abstractnouns_8_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	पहले से ही तैयारी हो जाए-1	
figs-abstractnouns_8_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	दूसरों को तो चैन मिले, {परन्तु} तुम्हें क्लेश मिले-1	
figs-abstractnouns_8_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	बराबरी के कारण-1	
figs-abstractnouns_8_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तुम्हारी बहुतायत उन लोगों की घटी के लिए {है-1	
figs-abstractnouns_8_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	उन लोगों की बहुतायत तुम्हारी आवश्यकता के लिए भी हो-1	
figs-abstractnouns_8_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जिससे कि बराबरी बनी रहे,-1	
figs-abstractnouns_8_16__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तीतुस के हृदय में तुम्हारे लिए उसी तत्परता को बनाए रखा है।-1	
figs-abstractnouns_8_19__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	इस अनुग्रह-1	
figs-abstractnouns_8_19__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	प्रभु की महिमा के लिए-1	
figs-abstractnouns_8_19__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हमारी तैयारी-1	
figs-abstractnouns_8_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर के उस अनुग्रह से-1	
figs-abstractnouns_8_22__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	वह {अपने उस} बड़े भरोसे {के कारण} जो {उसे} तुम लोगों पर है-1	
figs-abstractnouns_8_24__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तुम्हारे विषय में हमारे घमंड का प्रमाण-1	
figs-abstractnouns_8_2__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	आनन्द की बहुतायत और उनकी भारी कंगालता से-1	
figs-abstractnouns_8_2__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	उनके उदारता के धन-1	
figs-abstractnouns_8_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	उन्होंने-1 अपनी सामर्थ्य के अनुसार-1 अपनी सामर्थ्य से अधिक {दिया}-1	
figs-abstractnouns_8_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	उन्होंने-1 आग्रहपूर्वक हम से इस-1 सेवकाई में कृपा और सहभागिता {के लिए} विनती की।-1	
figs-abstractnouns_8_5__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर की इच्छा के द्वारा-1	
figs-abstractnouns_8_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	इस अनुग्रह को-1 भी-1	
figs-abstractnouns_8_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	अर्थात् विश्वास में और बोलने में और ज्ञान में और सारी तत्परता में और उस प्रेम में जो हमारी ओर से तुम में है,-1	
figs-abstractnouns_8_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	इस अनुग्रह के कार्य में-1	
figs-abstractnouns_8_8__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	दूसरों की तत्परता के माध्यम से तुम्हारे प्रेम की सत्यता को-1	
figs-abstractnouns_8_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	प्रभु यीशु मसीह का अनुग्रह-1	
figs-abstractnouns_8_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	उसके कंगाल होने से-1	
figs-abstractnouns_9_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तुम्हारी धार्मिकता के-1	
figs-abstractnouns_9_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	पूरी उदारता के लिए-1	
figs-abstractnouns_9_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर का धन्यवाद होता है,-1	
figs-abstractnouns_9_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर के लिए अत्यधिक धन्यवाद में भी बढ़ रही है।-1	
figs-abstractnouns_9_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	इस सेवकाई के प्रमाण-1	
figs-abstractnouns_9_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तुम्हारे अंगीकार के आज्ञापालन-1	
figs-abstractnouns_9_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	सब लोगों के प्रति उस सहभागिता की उदारता के आधार पर परमेश्वर की महिमा कर रहे हैं ,-1	
figs-abstractnouns_9_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तुम पर परमेश्वर के असीम अनुग्रह के कारण-1	
