Reference	Localized Group	Message	Selections	
figs-metonymy_3_10__1	Metonymy	unable to migrate selection, no match found for check in new resources	వారికి మంచి విషయాలు జరగాలని కోరుకునే వారు-1	
figs-metonymy_3_4__1	Metonymy	unable to migrate selection, no match found for check in new resources	మీ కనపడని మనసును ఎన్నడు వాడిపోని విధంగా అందంగా మార్చుకోండి-1	
figs-metonymy_5_1__1	Metonymy	unable to migrate selection, no match found for check in new resources	పరలోకంలో మెస్సీయకు ఉన్న మహిమలో కొంత భాగాన్ని-1	
figs-parallelism_3_10__1	Parallelism	unable to migrate selection, no match found for check in new resources	చెడు అయిన దానిని వారు చెప్పకూడదు లేదా ఇతరులను మోసం చేసే మాటలు మాట్లాడకూడదు-1	
figs-parallelism_4_14__1	Parallelism	unable to migrate selection, no match found for check in new resources	దేవుని యొక్క ఆత్మ, దేవుడు ఎంత గొప్పవాడో వెల్లడించే ఆత్మ-1 ఇది చూపిస్తుంది.-1	
figs-parallelism_4_7__1	Parallelism	unable to migrate selection, no match found for check in new resources	తెలివిగా ఆలోచిస్తూ ఉండండి మరియు మీరు ఆలోచిస్తున్న దానిని నియంత్రించండి-1	
figs-personification_3_20__1	Personification	unable to migrate selection, no match found for check in new resources	ఆయన ఓపికగా ఎదురు చూసినప్పుడు-1	
figs-personification_4_8__1	Personification	unable to migrate selection, no match found for check in new resources	ఎందుకంటే మనం ఇతరులను ప్రేమించిన యెడల వారు ఏమి తప్పు చేశారో తెలుసుకోవడానికి మనం ప్రయత్నించము..-1	
figs-synecdoche_3_12__1	Synecdoche	unable to migrate selection, no match found for check in new resources	నీతిమంతులు చేసే వాటిని ప్రభువు అంగీకరిస్తాడు-1	
figs-synecdoche_3_12__1	Synecdoche	unable to migrate selection, no match found for check in new resources	చేసే-1 నీతిమంతులు ప్రార్థన చేసినప్పుడు ఆయన వింటాడు, మరియు వారికి జవాబిస్తాడు-1	
grammar-connect-logic-result_3_7__1	Connect — Reason-and-Result Relationship	unable to migrate selection, no match found for check in new resources	కాబట్టి ఇలా చేయండి-1	
