Reference	Localized Group	Message	Selections	
writing-background_1_44__1	Background Information	unable to migrate selection, no match found for check in new resources	ఫిలిప్పు, అంద్రెయ, మరియు పేతురు అందరూ బేత్సయిదా (గలిలయలో) పట్టణము నుండి వచ్చిన వారు.-1	
writing-background_2_9__1	Background Information	unable to migrate selection, no match found for check in new resources	సేవకులకు తెలిసినప్పటికీ, ద్రాక్షారసం ఎక్కడి నుండి వచ్చిందో అతనికి తెలియదు-1	
writing-background_6_59__1	Background Information	unable to migrate selection, no match found for check in new resources	యేసు కపెర్నహూము యొక్క నగరంలోని యూదుల బోధించే స్థలంలో బోధిస్తున్నప్పుడు ఈ సంగతులు చెప్పాడు.-1	
writing-pronouns_1_11__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయన తన స్వంత లోకానికి ఆయన స్వంత మనుష్యులు-1 యూదుల-1	
writing-pronouns_1_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయనను-1	
writing-pronouns_1_13__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	దేవుని నుండి పుట్టిన పిల్లలు-1	
writing-pronouns_1_14__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయన తన ఘనమైన మరియు అద్భుతమైన స్వభావాన్ని-1 కనుపరచడం-1	
writing-pronouns_1_15__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	వాక్యం-1	
writing-pronouns_1_23__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	అతడు జవాబిచ్చాడు-1	
writing-pronouns_1_28__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఈ సంగతులు-1	
writing-pronouns_1_31__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఇశ్రాయేలు యొక్క మనుష్యులు ఆయన ఎవరో తెలుసుకోవడానికి-1	
writing-pronouns_1_4__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	వాక్యంలో-1	
writing-pronouns_1_50__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	దాని కంటే చాలా గొప్ప కార్యాలు-1	
writing-pronouns_2_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	దీని తరువాత-1	
writing-pronouns_2_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	యేసు మరియు ఆయన తల్లి-1	
writing-pronouns_2_18__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	నేవు చేయుచున్నది చెయ్యడానికి-1	
writing-pronouns_3_10__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	నేను చెపుతున్న దానిని-1	
writing-pronouns_3_16__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయనలో-1	
writing-pronouns_3_9__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఇది-1	
writing-pronouns_4_19__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయనతో-1	
writing-pronouns_4_3__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఏమైనప్పటికీ-1 యేసు మరియు ఆయన శిష్యులు-1 విడిచిపెట్టారు-1	
