Reference	Localized Group	Message	Selections	
grammar-connect-time-sequential_3_22__1	Connect — Sequential Time Relationship	unable to migrate selection, no match found for check in new resources	ఈ సంగతుల తరువాత,-1	
grammar-connect-time-sequential_5_14__1	Connect — Sequential Time Relationship	unable to migrate selection, no match found for check in new resources	ఈ సంగతుల తరువాత,-1	
grammar-connect-time-sequential_5_1__1	Connect — Sequential Time Relationship	unable to migrate selection, no match found for check in new resources	ఈ సంగతుల తరువాత-1	
grammar-connect-time-sequential_6_1__1	Connect — Sequential Time Relationship	unable to migrate selection, no match found for check in new resources	ఈ సంగతుల తరువాత,-1	
grammar-connect-time-sequential_7_1__1	Connect — Sequential Time Relationship	unable to migrate selection, no match found for check in new resources	మరియు ఈ సంగతుల తరువాత-1	
guidelines-sonofgodprinciples_17_21__1	Translating Son and Father	unable to migrate selection, no match found for check in new resources	వారు కూడా మనలో ఉండాలి అని, తద్వారా నువ్వు నన్ను పంపావు అని లోకం తెలుసుకొంటుంది.-1	
translate-names_19_39__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	మొదట రాత్రివేళ ఆయన వద్దకు వచ్చినవాడు-1	
writing-background_11_5__1	Background Information	unable to migrate selection, no match found for check in new resources	ఇప్పుడు యేసు మార్తను మరియు ఆమె సహోదరిని మరియు లాజరును ప్రేమించెను.)-1	
writing-background_1_24__1	Background Information	unable to migrate selection, no match found for check in new resources	పంపబడిన వారు పరిసయ్యుల నుండి,-1	
writing-background_1_44__1	Background Information	unable to migrate selection, no match found for check in new resources	ఫిలిప్పు బేత్సయిదా నుండి, అంద్రెయ మరియు పేతురు యొక్క నగరము నుండి వచ్చాడు.-1	
writing-background_2_9__1	Background Information	unable to migrate selection, no match found for check in new resources	(అది ఎక్కడ నుండి వచ్చెనో అతనికి తెలియక పోయెను, అయితే - నీళ్లు తీసుకొనివచ్చిన సేవకులకు - తెలిసింది)-1	
writing-background_5_1__1	Background Information	unable to migrate selection, no match found for check in new resources	ఈ సంగతుల తరువాత యూదుల పండుగ ఒకటి వచ్చింది, మరియు యేసు యెరూషలేమునకు వెళ్ళాడు-1	
writing-background_6_59__1	Background Information	unable to migrate selection, no match found for check in new resources	పెర్నహూములో బోధించుచు సమాజమందిరములో ఈ సంగతులు చెప్పాడు.-1	
writing-background_7_2__1	Background Information	unable to migrate selection, no match found for check in new resources	యూదుల యొక్క పండుగ, పర్ణశాలల పండుగ సమీపంగా ఉంది.-1	
writing-pronouns_1_11__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	సొంతవారి-1 వచ్చాడు. మ-1	
writing-pronouns_1_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయనను-1	
writing-pronouns_1_13__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	వీరు-1	
writing-pronouns_1_14__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయన మహిమను-1	
writing-pronouns_1_15__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయనను-1	
writing-pronouns_1_23__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	అతడు చెప్పాడు-1	
writing-pronouns_1_28__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఈ సంగతులు-1	
writing-pronouns_1_31__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	దీని కారణంగా-1	
writing-pronouns_1_4__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయనలో-1	
writing-pronouns_1_50__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	గొప్ప కార్యములు నువ్వు చూస్తావు-1	
writing-pronouns_1_7__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	అతని ద్వారా-1	
writing-pronouns_2_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	దీని తరువాత-1	
writing-pronouns_2_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయన తల్లియు-1	
writing-pronouns_2_18__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఈ సంగతులు-1	
writing-pronouns_2_23__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఇప్పుడు ఆయన-1 ఉన్నప్పుడు,-1	
writing-pronouns_3_10__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఈ సంగతులను-1	
writing-pronouns_3_16__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయనలో-1	
writing-pronouns_3_9__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	"ఈ సంగతులు-1	
writing-pronouns_4_19__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయనకు-1	
writing-pronouns_4_30__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయన వద్దకు-1	
writing-pronouns_4_3__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయన-1 విడిచిపెట్టాడు-1	
writing-pronouns_4_43__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	బయలుదేరి-1	
writing-pronouns_4_46__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయన తిరిగి వచ్చాడు-1	
writing-pronouns_4_9__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయనకు చెప్పింది, "-1	
writing-pronouns_5_16__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఈ కారణంగా,-1	
writing-pronouns_5_17__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	వారికి ప్రత్యుత్తరమిచ్చాడు-1	
writing-pronouns_5_18__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	కారణంగా, కాబట్టి-1	
writing-pronouns_5_20__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	గొప్ప క్రియలను ఆయనకు కనుపరచును-1	
writing-pronouns_5_28__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	దీనికి ఆశ్చర్యపడకుడి-1	
writing-pronouns_5_34__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	నేను ఈ సంగతులు-1	
writing-pronouns_6_59__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయన-1 చెప్పాడు.-1	
writing-pronouns_6_59__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఈ సంగతులు-1	
writing-pronouns_6_61__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	దీనిని గురించి-1 "ఇది-1	
writing-pronouns_6_65__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	"దీని కారణంగా, తం-1	
writing-pronouns_6_8__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయన-1 ఆయనకు-1	
writing-pronouns_8_40__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	అబ్రాహాము దీనిని చేయ లేదు.-1	
writing-pronouns_9_22__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ఆయన క్రీస్తు అని యెవరైనను ఒప్పుకొనిన-1	
